date,location,latitude,longitude,temperature_c,humidity_pct,rainfall_mm,weather_condition,is_rainy,heavy_rain_flag,high_humidity_flag,weather_risk
2026-05-24,Madurai,9.93,78.12,33.38,57.58,3.15,Light Rain,1,0,0,Moderate
2026-05-24,Salem,11.66,78.15,36.2,57.83,2.22,Light Rain,1,0,0,Moderate
2026-05-24,Tirunelveli,8.71,77.76,31.85,53.43,3.04,Light Rain,1,0,0,Moderate
2026-05-24,Trichy,10.79,78.7,29.37,77.31,3.47,Light Rain,1,0,0,Moderate
2026-05-24,Vellore,12.92,79.13,35.5,67.86,2.41,Light Rain,1,0,0,Moderate
2026-05-25,Chennai,13.08,80.27,27.01,68.27,1.28,Clear,1,0,0,Moderate
2026-05-25,Coimbatore,11.02,76.96,33.81,58.38,0.36,Clear,1,0,0,Moderate
2026-05-25,Erode,11.34,77.72,28.75,52.7,0.64,Clear,1,0,0,Moderate
2026-05-25,Madurai,9.93,78.12,27.94,60.19,10.78,Rain,1,0,0,Moderate
2026-05-25,Salem,11.66,78.15,31.5,61.65,2.16,Light Rain,1,0,0,Moderate
2026-05-25,Tirunelveli,8.71,77.76,36.42,72.69,3.25,Light Rain,1,0,0,Moderate
2026-05-25,Trichy,10.79,78.7,34.86,62.43,11.72,Rain,1,0,0,Moderate
2026-05-25,Vellore,12.92,79.13,29.29,56.57,2.8,Light Rain,1,0,0,Moderate
2026-05-26,Chennai,13.08,80.27,33.84,45.4,2.53,Light Rain,1,0,0,Moderate
2026-05-26,Coimbatore,11.02,76.96,31.11,79.92,0.05,Clear,1,0,0,Moderate
2026-05-26,Erode,11.34,77.72,31.1,52.65,4.33,Light Rain,1,0,0,Moderate
2026-05-26,Madurai,9.93,78.12,35.43,35.83,5.21,Light Rain,1,0,0,Moderate
2026-05-26,Salem,11.66,78.15,32.68,52.96,0.71,Clear,1,0,0,Moderate
2026-05-26,Tirunelveli,8.71,77.76,36.47,66.22,3.14,Light Rain,1,0,0,Moderate
2026-05-26,Trichy,10.79,78.7,32.37,67.68,1.48,Clear,1,0,0,Moderate
2026-05-26,Vellore,12.92,79.13,33.51,55.94,1.44,Clear,1,0,0,Moderate
2026-05-27,Chennai,13.08,80.27,30.67,71.59,0.67,Clear,1,0,0,Moderate
2026-05-27,Coimbatore,11.02,76.96,33.3,75.02,3.09,Light Rain,1,0,0,Moderate
2026-05-27,Erode,11.34,77.72,36.27,82.4,0.33,Cloudy,1,0,1,Moderate
2026-05-27,Madurai,9.93,78.12,30.7,54.35,0.76,Clear,1,0,0,Moderate
2026-05-27,Salem,11.66,78.15,32.71,54.77,13.62,Rain,1,0,0,Moderate
2026-05-27,Tirunelveli,8.71,77.76,30.75,68.7,1.53,Clear,1,0,0,Moderate
2026-05-27,Trichy,10.79,78.7,29.72,54.79,0.24,Clear,1,0,0,Moderate
2026-05-27,Vellore,12.92,79.13,37.31,48.69,1.01,Clear,1,0,0,Moderate
2026-05-28,Chennai,13.08,80.27,35.14,49.94,0.55,Clear,1,0,0,Moderate
2026-05-28,Coimbatore,11.02,76.96,29.22,30.25,1.95,Clear,1,0,0,Moderate
2026-05-28,Erode,11.34,77.72,27.04,58.88,4.62,Light Rain,1,0,0,Moderate
2026-05-28,Madurai,9.93,78.12,34.48,79.42,3.27,Light Rain,1,0,0,Moderate
2026-05-28,Salem,11.66,78.15,31.0,75.24,3.44,Light Rain,1,0,0,Moderate
2026-05-28,Tirunelveli,8.71,77.76,26.73,60.99,1.22,Clear,1,0,0,Moderate
2026-05-28,Trichy,10.79,78.7,35.85,64.95,1.8,Clear,1,0,0,Moderate
2026-05-28,Vellore,12.92,79.13,37.46,53.11,2.31,Light Rain,1,0,0,Moderate
2026-05-29,Chennai,13.08,80.27,34.59,59.25,6.95,Light Rain,1,0,0,Moderate
2026-05-29,Coimbatore,11.02,76.96,32.61,72.24,3.27,Light Rain,1,0,0,Moderate
2026-05-29,Erode,11.34,77.72,37.79,57.12,2.42,Light Rain,1,0,0,Moderate
2026-05-29,Madurai,9.93,78.12,30.47,74.71,7.88,Light Rain,1,0,0,Moderate
2026-05-29,Salem,11.66,78.15,30.8,64.37,2.81,Light Rain,1,0,0,Moderate
2026-05-29,Tirunelveli,8.71,77.76,29.33,60.48,9.05,Rain,1,0,0,Moderate
2026-05-29,Trichy,10.79,78.7,36.78,67.51,1.41,Clear,1,0,0,Moderate
2026-05-29,Vellore,12.92,79.13,32.77,58.92,9.46,Rain,1,0,0,Moderate
2026-05-30,Chennai,13.08,80.27,32.92,53.65,1.44,Clear,1,0,0,Moderate
2026-05-30,Coimbatore,11.02,76.96,32.47,64.02,9.61,Rain,1,0,0,Moderate
2026-05-30,Erode,11.34,77.72,35.59,71.32,0.39,Clear,1,0,0,Moderate
2026-05-30,Madurai,9.93,78.12,31.36,70.32,1.15,Clear,1,0,0,Moderate
2026-05-30,Salem,11.66,78.15,37.52,59.62,4.06,Light Rain,1,0,0,Moderate
2026-05-30,Tirunelveli,8.71,77.76,34.53,51.67,1.32,Clear,1,0,0,Moderate
2026-05-30,Trichy,10.79,78.7,37.01,65.82,2.4,Light Rain,1,0,0,Moderate
2026-05-30,Vellore,12.92,79.13,31.95,66.37,4.23,Light Rain,1,0,0,Moderate
2026-05-31,Chennai,13.08,80.27,34.41,55.53,4.48,Light Rain,1,0,0,Moderate
2026-05-31,Coimbatore,11.02,76.96,31.77,52.59,15.42,Rain,1,0,0,Moderate
2026-05-31,Erode,11.34,77.72,28.2,39.73,1.46,Clear,1,0,0,Moderate
2026-05-31,Madurai,9.93,78.12,27.42,36.23,3.9,Light Rain,1,0,0,Moderate
2026-05-31,Salem,11.66,78.15,33.32,56.7,3.02,Light Rain,1,0,0,Moderate
2026-05-31,Tirunelveli,8.71,77.76,30.41,75.26,11.61,Rain,1,0,0,Moderate
2026-05-31,Trichy,10.79,78.7,37.16,62.16,3.64,Light Rain,1,0,0,Moderate
2026-05-31,Vellore,12.92,79.13,31.83,72.56,0.67,Clear,1,0,0,Moderate
2026-06-01,Chennai,13.08,80.27,33.19,76.61,6.56,Light Rain,1,0,0,Moderate
2026-06-01,Coimbatore,11.02,76.96,31.97,68.84,7.85,Light Rain,1,0,0,Moderate
2026-06-01,Erode,11.34,77.72,34.1,56.54,2.49,Light Rain,1,0,0,Moderate
2026-06-01,Madurai,9.93,78.12,29.99,36.04,6.74,Light Rain,1,0,0,Moderate
2026-06-01,Salem,11.66,78.15,31.64,74.22,11.95,Rain,1,0,0,Moderate
2026-06-01,Tirunelveli,8.71,77.76,34.6,50.5,4.89,Light Rain,1,0,0,Moderate
2026-06-01,Trichy,10.79,78.7,33.32,64.1,0.48,Clear,1,0,0,Moderate
2026-06-01,Vellore,12.92,79.13,30.16,56.01,1.92,Clear,1,0,0,Moderate
2026-06-02,Chennai,13.08,80.27,36.81,51.33,6.77,Light Rain,1,0,0,Moderate
2026-06-02,Coimbatore,11.02,76.96,35.06,56.67,3.05,Light Rain,1,0,0,Moderate
2026-06-02,Erode,11.34,77.72,36.35,58.21,1.94,Clear,1,0,0,Moderate
2026-06-02,Madurai,9.93,78.12,33.59,52.97,6.22,Light Rain,1,0,0,Moderate
2026-06-02,Salem,11.66,78.15,34.9,64.94,3.08,Light Rain,1,0,0,Moderate
2026-06-02,Tirunelveli,8.71,77.76,34.65,52.56,3.43,Light Rain,1,0,0,Moderate
2026-06-02,Trichy,10.79,78.7,30.31,81.16,3.71,Light Rain,1,0,1,Moderate
2026-06-02,Vellore,12.92,79.13,28.51,57.34,2.61,Light Rain,1,0,0,Moderate
2026-06-03,Chennai,13.08,80.27,41.47,81.87,0.88,Cloudy,1,0,1,Moderate
2026-06-03,Coimbatore,11.02,76.96,29.35,58.55,12.22,Rain,1,0,0,Moderate
2026-06-03,Erode,11.34,77.72,30.3,61.03,1.9,Clear,1,0,0,Moderate
2026-06-03,Madurai,9.93,78.12,33.6,51.9,5.82,Light Rain,1,0,0,Moderate
2026-06-03,Salem,11.66,78.15,27.52,62.87,4.92,Light Rain,1,0,0,Moderate
2026-06-03,Tirunelveli,8.71,77.76,39.24,39.15,0.6,Clear,1,0,0,Moderate
2026-06-03,Trichy,10.79,78.7,32.42,73.48,8.19,Rain,1,0,0,Moderate
2026-06-03,Vellore,12.92,79.13,32.93,61.05,1.19,Clear,1,0,0,Moderate
2026-06-04,Chennai,13.08,80.27,28.1,63.76,3.98,Light Rain,1,0,0,Moderate
2026-06-04,Coimbatore,11.02,76.96,32.69,59.11,1.69,Clear,1,0,0,Moderate
2026-06-04,Erode,11.34,77.72,32.21,59.58,2.42,Light Rain,1,0,0,Moderate
2026-06-04,Madurai,9.93,78.12,34.75,73.41,0.7,Clear,1,0,0,Moderate
2026-06-04,Salem,11.66,78.15,33.81,59.8,7.78,Light Rain,1,0,0,Moderate
2026-06-04,Tirunelveli,8.71,77.76,31.43,61.31,4.79,Light Rain,1,0,0,Moderate
2026-06-04,Trichy,10.79,78.7,29.6,50.38,2.38,Light Rain,1,0,0,Moderate
2026-06-04,Vellore,12.92,79.13,31.8,70.1,2.73,Light Rain,1,0,0,Moderate
2026-06-05,Chennai,13.08,80.27,31.27,52.0,2.9,Light Rain,1,0,0,Moderate
2026-06-05,Coimbatore,11.02,76.96,31.97,70.7,6.93,Light Rain,1,0,0,Moderate
2026-06-05,Erode,11.34,77.72,30.1,60.97,2.9,Light Rain,1,0,0,Moderate
2026-06-05,Madurai,9.93,78.12,29.95,60.04,5.12,Light Rain,1,0,0,Moderate
2026-06-05,Salem,11.66,78.15,30.89,72.29,4.73,Light Rain,1,0,0,Moderate
2026-06-05,Tirunelveli,8.71,77.76,34.73,51.65,2.56,Light Rain,1,0,0,Moderate
2026-06-05,Trichy,10.79,78.7,31.1,76.43,0.87,Clear,1,0,0,Moderate
2026-06-05,Vellore,12.92,79.13,38.75,61.8,1.47,Clear,1,0,0,Moderate
2026-06-06,Chennai,13.08,80.27,28.11,64.9,12.18,Rain,1,0,0,Moderate
2026-06-06,Coimbatore,11.02,76.96,36.51,66.93,3.1,Light Rain,1,0,0,Moderate
2026-06-06,Erode,11.34,77.72,31.63,59.7,7.98,Light Rain,1,0,0,Moderate
2026-06-06,Madurai,9.93,78.12,31.29,63.03,0.2,Clear,1,0,0,Moderate
2026-06-06,Salem,11.66,78.15,31.6,60.59,1.78,Clear,1,0,0,Moderate
2026-06-06,Tirunelveli,8.71,77.76,32.23,50.68,7.57,Light Rain,1,0,0,Moderate
2026-06-06,Trichy,10.79,78.7,34.5,80.46,1.86,Cloudy,1,0,1,Moderate
2026-06-06,Vellore,12.92,79.13,24.56,60.39,5.5,Light Rain,1,0,0,Moderate
2026-06-07,Chennai,13.08,80.27,29.65,49.71,4.36,Light Rain,1,0,0,Moderate
2026-06-07,Coimbatore,11.02,76.96,34.1,64.26,3.13,Light Rain,1,0,0,Moderate
2026-06-07,Erode,11.34,77.72,34.79,33.23,3.68,Light Rain,1,0,0,Moderate
2026-06-07,Madurai,9.93,78.12,41.3,75.16,0.89,Clear,1,0,0,Moderate
2026-06-07,Salem,11.66,78.15,29.59,57.61,0.4,Clear,1,0,0,Moderate
2026-06-07,Tirunelveli,8.71,77.76,36.4,48.59,0.71,Clear,1,0,0,Moderate
2026-06-07,Trichy,10.79,78.7,31.64,59.4,0.11,Clear,1,0,0,Moderate
2026-06-07,Vellore,12.92,79.13,33.19,81.26,0.62,Cloudy,1,0,1,Moderate
2026-06-08,Chennai,13.08,80.27,32.94,50.72,10.26,Rain,1,0,0,Moderate
2026-06-08,Coimbatore,11.02,76.96,29.48,66.36,4.75,Light Rain,1,0,0,Moderate
2026-06-08,Erode,11.34,77.72,31.84,53.02,5.31,Light Rain,1,0,0,Moderate
2026-06-08,Madurai,9.93,78.12,37.07,56.55,1.89,Clear,1,0,0,Moderate
2026-06-08,Salem,11.66,78.15,31.21,67.26,0.6,Clear,1,0,0,Moderate
2026-06-08,Tirunelveli,8.71,77.76,39.72,71.61,5.74,Light Rain,1,0,0,Moderate
2026-06-08,Trichy,10.79,78.7,39.84,57.63,4.9,Light Rain,1,0,0,Moderate
2026-06-08,Vellore,12.92,79.13,28.92,88.61,4.19,Light Rain,1,0,1,Moderate
2026-06-09,Chennai,13.08,80.27,32.19,69.17,2.26,Light Rain,1,0,0,Moderate
2026-06-09,Coimbatore,11.02,76.96,41.19,86.16,8.46,Rain,1,0,1,Moderate
2026-06-09,Erode,11.34,77.72,36.47,65.99,3.93,Light Rain,1,0,0,Moderate
2026-06-09,Madurai,9.93,78.12,32.62,67.47,1.34,Clear,1,0,0,Moderate
2026-06-09,Salem,11.66,78.15,34.09,58.37,1.21,Clear,1,0,0,Moderate
2026-06-09,Tirunelveli,8.71,77.76,35.7,93.38,3.5,Light Rain,1,0,1,Moderate
2026-06-09,Trichy,10.79,78.7,28.77,61.76,2.46,Light Rain,1,0,0,Moderate
2026-06-09,Vellore,12.92,79.13,34.59,49.39,1.97,Clear,1,0,0,Moderate
2026-06-10,Chennai,13.08,80.27,28.65,57.96,1.75,Clear,1,0,0,Moderate
2026-06-10,Coimbatore,11.02,76.96,32.15,39.55,0.17,Clear,1,0,0,Moderate
2026-06-10,Erode,11.34,77.72,35.13,40.45,0.34,Clear,1,0,0,Moderate
2026-06-10,Madurai,9.93,78.12,32.23,67.72,15.43,Rain,1,0,0,Moderate
2026-06-10,Salem,11.66,78.15,26.81,75.38,8.44,Rain,1,0,0,Moderate
2026-06-10,Tirunelveli,8.71,77.76,32.39,41.11,2.51,Light Rain,1,0,0,Moderate
2026-06-10,Trichy,10.79,78.7,32.19,42.81,2.89,Light Rain,1,0,0,Moderate
2026-06-10,Vellore,12.92,79.13,36.75,55.38,2.01,Light Rain,1,0,0,Moderate
2026-06-11,Chennai,13.08,80.27,34.28,55.15,0.67,Clear,1,0,0,Moderate
2026-06-11,Coimbatore,11.02,76.96,31.89,57.47,3.69,Light Rain,1,0,0,Moderate
2026-06-11,Erode,11.34,77.72,27.47,45.09,8.13,Rain,1,0,0,Moderate
2026-06-11,Madurai,9.93,78.12,31.47,61.38,0.02,Clear,1,0,0,Moderate
2026-06-11,Salem,11.66,78.15,32.4,57.19,0.92,Clear,1,0,0,Moderate
2026-06-11,Tirunelveli,8.71,77.76,33.37,67.0,0.83,Clear,1,0,0,Moderate
2026-06-11,Trichy,10.79,78.7,36.51,69.54,13.24,Rain,1,0,0,Moderate
2026-06-11,Vellore,12.92,79.13,35.54,61.67,5.15,Light Rain,1,0,0,Moderate
2026-06-12,Chennai,13.08,80.27,34.5,77.33,0.93,Clear,1,0,0,Moderate
2026-06-12,Coimbatore,11.02,76.96,36.92,68.85,5.69,Light Rain,1,0,0,Moderate
2026-06-12,Erode,11.34,77.72,30.62,68.67,1.12,Clear,1,0,0,Moderate
2026-06-12,Madurai,9.93,78.12,36.87,56.05,4.16,Light Rain,1,0,0,Moderate
2026-06-12,Salem,11.66,78.15,32.42,84.6,3.18,Light Rain,1,0,1,Moderate
2026-06-12,Tirunelveli,8.71,77.76,33.23,60.97,1.29,Clear,1,0,0,Moderate
2026-06-12,Trichy,10.79,78.7,34.17,82.41,2.67,Light Rain,1,0,1,Moderate
2026-06-12,Vellore,12.92,79.13,34.25,66.74,2.73,Light Rain,1,0,0,Moderate
2026-06-13,Chennai,13.08,80.27,33.13,64.99,0.04,Clear,1,0,0,Moderate
2026-06-13,Coimbatore,11.02,76.96,31.55,63.5,0.48,Clear,1,0,0,Moderate
2026-06-13,Erode,11.34,77.72,30.82,66.25,2.95,Light Rain,1,0,0,Moderate
2026-06-13,Madurai,9.93,78.12,35.26,61.6,1.97,Clear,1,0,0,Moderate
2026-06-13,Salem,11.66,78.15,32.23,61.77,5.63,Light Rain,1,0,0,Moderate
2026-06-13,Tirunelveli,8.71,77.76,30.7,47.19,0.57,Clear,1,0,0,Moderate
2026-06-13,Trichy,10.79,78.7,33.6,60.5,2.98,Light Rain,1,0,0,Moderate
2026-06-13,Vellore,12.92,79.13,29.69,56.34,1.24,Clear,1,0,0,Moderate
2026-06-14,Chennai,13.08,80.27,31.12,55.03,0.24,Clear,1,0,0,Moderate
2026-06-14,Coimbatore,11.02,76.96,32.7,63.62,5.31,Light Rain,1,0,0,Moderate
2026-06-14,Erode,11.34,77.72,32.23,69.95,3.77,Light Rain,1,0,0,Moderate
2026-06-14,Madurai,9.93,78.12,33.48,63.48,5.17,Light Rain,1,0,0,Moderate
2026-06-14,Salem,11.66,78.15,30.41,54.24,0.63,Clear,1,0,0,Moderate
2026-06-14,Tirunelveli,8.71,77.76,33.19,61.2,4.63,Light Rain,1,0,0,Moderate
2026-06-14,Trichy,10.79,78.7,34.21,83.73,2.24,Light Rain,1,0,1,Moderate
2026-06-14,Vellore,12.92,79.13,28.41,66.21,2.19,Light Rain,1,0,0,Moderate
2026-06-15,Chennai,13.08,80.27,28.97,59.26,0.18,Clear,1,0,0,Moderate
2026-06-15,Coimbatore,11.02,76.96,32.57,86.31,4.01,Light Rain,1,0,1,Moderate
2026-06-15,Erode,11.34,77.72,30.0,67.05,2.83,Light Rain,1,0,0,Moderate
2026-06-15,Madurai,9.93,78.12,28.91,53.14,6.68,Light Rain,1,0,0,Moderate
2026-06-15,Salem,11.66,78.15,37.24,48.89,8.97,Rain,1,0,0,Moderate
2026-06-15,Tirunelveli,8.71,77.76,35.5,46.53,6.5,Light Rain,1,0,0,Moderate
2026-06-15,Trichy,10.79,78.7,37.6,63.95,5.71,Light Rain,1,0,0,Moderate
2026-06-15,Vellore,12.92,79.13,28.29,76.11,4.69,Light Rain,1,0,0,Moderate
2026-06-16,Chennai,13.08,80.27,31.92,65.89,1.33,Clear,1,0,0,Moderate
2026-06-16,Coimbatore,11.02,76.96,37.66,74.96,3.22,Light Rain,1,0,0,Moderate
2026-06-16,Erode,11.34,77.72,37.66,82.57,2.04,Light Rain,1,0,1,Moderate
2026-06-16,Madurai,9.93,78.12,31.78,46.74,2.86,Light Rain,1,0,0,Moderate
2026-06-16,Salem,11.66,78.15,29.47,32.66,1.4,Clear,1,0,0,Moderate
2026-06-16,Tirunelveli,8.71,77.76,31.44,45.59,0.31,Clear,1,0,0,Moderate
2026-06-16,Trichy,10.79,78.7,33.39,63.32,2.64,Light Rain,1,0,0,Moderate
2026-06-16,Vellore,12.92,79.13,37.21,61.38,3.27,Light Rain,1,0,0,Moderate
2026-06-17,Chennai,13.08,80.27,31.4,71.23,13.2,Rain,1,0,0,Moderate
2026-06-17,Coimbatore,11.02,76.96,30.79,68.8,2.03,Light Rain,1,0,0,Moderate
2026-06-17,Erode,11.34,77.72,31.34,58.22,16.57,Rain,1,0,0,Moderate
2026-06-17,Madurai,9.93,78.12,27.7,75.17,0.36,Clear,1,0,0,Moderate
2026-06-17,Salem,11.66,78.15,33.37,60.56,2.48,Light Rain,1,0,0,Moderate
2026-06-17,Tirunelveli,8.71,77.76,35.27,57.03,2.17,Light Rain,1,0,0,Moderate
2026-06-17,Trichy,10.79,78.7,34.19,72.5,10.11,Rain,1,0,0,Moderate
2026-06-17,Vellore,12.92,79.13,30.07,58.67,1.8,Clear,1,0,0,Moderate
2026-06-18,Chennai,13.08,80.27,30.33,52.23,8.06,Rain,1,0,0,Moderate
2026-06-18,Coimbatore,11.02,76.96,36.29,59.57,3.7,Light Rain,1,0,0,Moderate
2026-06-18,Erode,11.34,77.72,31.98,60.01,0.47,Clear,1,0,0,Moderate
2026-06-18,Madurai,9.93,78.12,34.72,66.28,1.51,Clear,1,0,0,Moderate
2026-06-18,Salem,11.66,78.15,38.6,64.43,0.44,Clear,1,0,0,Moderate
2026-06-18,Tirunelveli,8.71,77.76,30.71,60.41,5.89,Light Rain,1,0,0,Moderate
2026-06-18,Trichy,10.79,78.7,32.48,76.7,4.59,Light Rain,1,0,0,Moderate
2026-06-18,Vellore,12.92,79.13,34.99,76.47,0.85,Clear,1,0,0,Moderate
2026-06-19,Chennai,13.08,80.27,32.09,52.01,9.34,Rain,1,0,0,Moderate
2026-06-19,Coimbatore,11.02,76.96,31.9,33.83,0.26,Clear,1,0,0,Moderate
2026-06-19,Erode,11.34,77.72,39.19,58.84,1.74,Clear,1,0,0,Moderate
2026-06-19,Madurai,9.93,78.12,35.81,53.26,0.05,Clear,1,0,0,Moderate
2026-06-19,Salem,11.66,78.15,35.91,75.0,3.41,Light Rain,1,0,0,Moderate
2026-06-19,Tirunelveli,8.71,77.76,33.18,80.86,1.79,Cloudy,1,0,1,Moderate
2026-06-19,Trichy,10.79,78.7,30.73,57.51,11.66,Rain,1,0,0,Moderate
2026-06-19,Vellore,12.92,79.13,29.01,63.46,4.35,Light Rain,1,0,0,Moderate
2026-06-20,Chennai,13.08,80.27,35.39,67.31,0.48,Clear,1,0,0,Moderate
2026-06-20,Coimbatore,11.02,76.96,35.85,52.98,2.45,Light Rain,1,0,0,Moderate
2026-06-20,Erode,11.34,77.72,33.27,48.75,1.41,Clear,1,0,0,Moderate
2026-06-20,Madurai,9.93,78.12,35.51,87.3,6.91,Light Rain,1,0,1,Moderate
2026-06-20,Salem,11.66,78.15,28.53,77.29,4.14,Light Rain,1,0,0,Moderate
2026-06-20,Tirunelveli,8.71,77.76,31.69,31.15,2.03,Light Rain,1,0,0,Moderate
2026-06-20,Trichy,10.79,78.7,29.26,71.55,1.94,Clear,1,0,0,Moderate
2026-06-20,Vellore,12.92,79.13,33.78,56.93,2.2,Light Rain,1,0,0,Moderate
2026-06-21,Chennai,13.08,80.27,40.45,68.89,3.94,Light Rain,1,0,0,Moderate
2026-06-21,Coimbatore,11.02,76.96,28.48,81.49,3.04,Light Rain,1,0,1,Moderate
2026-06-21,Erode,11.34,77.72,32.22,56.44,1.39,Clear,1,0,0,Moderate
2026-06-21,Madurai,9.93,78.12,36.9,38.04,0.38,Clear,1,0,0,Moderate
2026-06-21,Salem,11.66,78.15,30.56,77.59,4.6,Light Rain,1,0,0,Moderate
2026-06-21,Tirunelveli,8.71,77.76,32.84,49.21,0.1,Clear,1,0,0,Moderate
2026-06-21,Trichy,10.79,78.7,34.01,67.88,9.67,Rain,1,0,0,Moderate
2026-06-21,Vellore,12.92,79.13,34.03,72.25,1.24,Clear,1,0,0,Moderate
2026-06-22,Chennai,13.08,80.27,36.61,56.9,1.37,Clear,1,0,0,Moderate
2026-06-22,Coimbatore,11.02,76.96,29.81,66.22,0.12,Clear,1,0,0,Moderate
2026-06-22,Erode,11.34,77.72,34.36,78.6,2.25,Light Rain,1,0,0,Moderate
2026-06-22,Madurai,9.93,78.12,35.65,57.89,1.27,Clear,1,0,0,Moderate
2026-06-22,Salem,11.66,78.15,38.12,85.97,1.32,Cloudy,1,0,1,Moderate
2026-06-22,Tirunelveli,8.71,77.76,37.2,77.82,2.67,Light Rain,1,0,0,Moderate
2026-06-22,Trichy,10.79,78.7,34.94,35.9,0.79,Clear,1,0,0,Moderate
2026-06-22,Vellore,12.92,79.13,30.93,78.47,1.39,Clear,1,0,0,Moderate
2026-06-23,Chennai,13.08,80.27,30.37,45.91,3.21,Light Rain,1,0,0,Moderate
2026-06-23,Coimbatore,11.02,76.96,32.92,55.68,2.08,Light Rain,1,0,0,Moderate
2026-06-23,Erode,11.34,77.72,26.15,82.21,8.09,Rain,1,0,1,Moderate
2026-06-23,Madurai,9.93,78.12,35.69,49.75,2.7,Light Rain,1,0,0,Moderate
2026-06-23,Salem,11.66,78.15,30.05,79.68,3.23,Light Rain,1,0,0,Moderate
2026-06-23,Tirunelveli,8.71,77.76,32.5,52.03,1.92,Clear,1,0,0,Moderate
2026-06-23,Trichy,10.79,78.7,33.32,74.32,8.29,Rain,1,0,0,Moderate
2026-06-23,Vellore,12.92,79.13,33.0,81.58,0.12,Cloudy,1,0,1,Moderate
2026-06-24,Chennai,13.08,80.27,36.31,69.28,0.49,Clear,1,0,0,Moderate
2026-06-24,Coimbatore,11.02,76.96,38.06,53.07,0.03,Clear,1,0,0,Moderate
2026-06-24,Erode,11.34,77.72,31.63,75.86,2.27,Light Rain,1,0,0,Moderate
2026-06-24,Madurai,9.93,78.12,31.08,59.42,12.64,Rain,1,0,0,Moderate
2026-06-24,Salem,11.66,78.15,28.5,54.02,0.75,Clear,1,0,0,Moderate
2026-06-24,Tirunelveli,8.71,77.76,34.52,62.77,5.11,Light Rain,1,0,0,Moderate
2026-06-24,Trichy,10.79,78.7,34.53,65.66,2.2,Light Rain,1,0,0,Moderate
2026-06-24,Vellore,12.92,79.13,34.02,62.95,7.14,Light Rain,1,0,0,Moderate
2026-06-25,Chennai,13.08,80.27,31.88,55.68,2.75,Light Rain,1,0,0,Moderate
2026-06-25,Coimbatore,11.02,76.96,30.37,53.75,1.77,Clear,1,0,0,Moderate
2026-06-25,Erode,11.34,77.72,33.78,51.99,3.84,Light Rain,1,0,0,Moderate
2026-06-25,Madurai,9.93,78.12,21.91,72.77,1.31,Clear,1,0,0,Moderate
2026-06-25,Salem,11.66,78.15,32.45,51.37,2.62,Light Rain,1,0,0,Moderate
2026-06-25,Tirunelveli,8.71,77.76,34.92,64.02,2.71,Light Rain,1,0,0,Moderate
2026-06-25,Trichy,10.79,78.7,35.38,45.47,2.16,Light Rain,1,0,0,Moderate
2026-06-25,Vellore,12.92,79.13,34.84,50.25,2.6,Light Rain,1,0,0,Moderate
2026-06-26,Chennai,13.08,80.27,31.39,71.02,7.97,Light Rain,1,0,0,Moderate
2026-06-26,Coimbatore,11.02,76.96,33.7,59.19,0.78,Clear,1,0,0,Moderate
2026-06-26,Erode,11.34,77.72,29.75,56.72,0.53,Clear,1,0,0,Moderate
2026-06-26,Madurai,9.93,78.12,27.82,54.68,0.5,Clear,1,0,0,Moderate
2026-06-26,Salem,11.66,78.15,32.4,70.62,3.94,Light Rain,1,0,0,Moderate
2026-06-26,Tirunelveli,8.71,77.76,28.2,65.35,6.21,Light Rain,1,0,0,Moderate
2026-06-26,Trichy,10.79,78.7,31.96,71.98,5.39,Light Rain,1,0,0,Moderate
2026-06-26,Vellore,12.92,79.13,29.35,41.86,4.57,Light Rain,1,0,0,Moderate
2026-06-27,Chennai,13.08,80.27,34.04,64.24,5.28,Light Rain,1,0,0,Moderate
2026-06-27,Coimbatore,11.02,76.96,31.75,75.88,1.96,Clear,1,0,0,Moderate
2026-06-27,Erode,11.34,77.72,37.7,47.56,3.83,Light Rain,1,0,0,Moderate
2026-06-27,Madurai,9.93,78.12,34.31,53.3,4.61,Light Rain,1,0,0,Moderate
2026-06-27,Salem,11.66,78.15,37.16,77.05,2.85,Light Rain,1,0,0,Moderate
2026-06-27,Tirunelveli,8.71,77.76,36.11,55.08,3.99,Light Rain,1,0,0,Moderate
2026-06-27,Trichy,10.79,78.7,37.04,79.53,1.14,Clear,1,0,0,Moderate
2026-06-27,Vellore,12.92,79.13,33.21,66.34,1.95,Clear,1,0,0,Moderate
2026-06-28,Chennai,13.08,80.27,30.42,66.39,1.02,Clear,1,0,0,Moderate
2026-06-28,Coimbatore,11.02,76.96,28.45,66.25,0.95,Clear,1,0,0,Moderate
2026-06-28,Erode,11.34,77.72,32.59,66.19,0.78,Clear,1,0,0,Moderate
2026-06-28,Madurai,9.93,78.12,32.39,55.26,2.57,Light Rain,1,0,0,Moderate
2026-06-28,Salem,11.66,78.15,31.83,64.75,5.93,Light Rain,1,0,0,Moderate
2026-06-28,Tirunelveli,8.71,77.76,30.86,72.5,3.32,Light Rain,1,0,0,Moderate
2026-06-28,Trichy,10.79,78.7,29.99,85.55,4.06,Light Rain,1,0,1,Moderate
2026-06-28,Vellore,12.92,79.13,31.76,54.96,1.88,Clear,1,0,0,Moderate
2026-06-29,Chennai,13.08,80.27,34.12,57.3,2.4,Light Rain,1,0,0,Moderate
2026-06-29,Coimbatore,11.02,76.96,27.76,66.14,5.63,Light Rain,1,0,0,Moderate
