order_id,customer_id,warehouse_id,driver_id,vehicle_id,order_date,region,order_status,delivery_status,order_value,delivery_distance_km,promised_delivery_time_min,actual_delivery_time_min,delivery_delay_min,is_delayed,delivery_per_km_value
ORD000180,CUST0403,WH007,DRV0002,VEH0158,2026-06-06,Tirunelveli,Confirmed,Delivered,100.0,13.69,108.01,98.4,0.0,0,7.3
ORD000181,CUST0245,WH007,DRV0142,VEH0197,2026-08-12,Vellore,Dispatched,Delivered,341.24,8.51,43.66,45.02,1.36,1,40.1
ORD000182,CUST0483,WH004,DRV0113,VEH0059,2026-07-19,Coimbatore,Processing,Delivered,100.0,15.86,87.56,89.85,2.29,1,6.31
ORD000183,CUST0576,WH010,DRV0100,VEH0151,2026-01-28,Trichy,Confirmed,Delivered,104.39,20.12,117.61,118.71,1.1,1,5.19
ORD000184,CUST0811,WH006,DRV0104,VEH0030,2026-03-25,Salem,Processing,Delivered,136.91,12.8,79.12,73.56,0.0,0,10.7
ORD000185,CUST0812,WH006,DRV0112,VEH0196,2026-05-24,Erode,Confirmed,Delivered,730.16,16.71,107.3,107.95,0.65,1,43.7
ORD000186,CUST0665,WH010,DRV0035,VEH0169,2026-06-05,Coimbatore,Dispatched,Delivered,169.78,18.58,91.29,104.05,12.76,1,9.14
ORD000187,CUST0017,WH010,DRV0149,VEH0051,2026-08-27,Erode,Dispatched,In Transit,222.67,7.42,54.71,59.99,5.28,1,30.01
ORD000188,CUST0039,WH001,DRV0145,VEH0088,2026-03-04,Trichy,Confirmed,Delivered,102.48,8.41,70.49,77.77,7.28,1,12.19
ORD000189,CUST0665,WH005,DRV0082,VEH0067,2026-05-18,Coimbatore,Confirmed,Delivered,318.84,13.91,58.78,58.64,0.0,0,22.92
ORD000190,CUST0867,WH007,DRV0032,VEH0143,2026-06-06,Chennai,Dispatched,Delivered,1234.87,22.92,91.51,106.53,15.02,1,53.88
ORD000191,CUST0295,WH005,DRV0151,VEH0184,2026-08-07,Vellore,Confirmed,Delivered,249.5,4.71,37.49,40.09,2.6,1,52.97
ORD000192,CUST0039,WH008,DRV0134,VEH0193,2026-03-19,Trichy,Dispatched,Delivered,145.75,14.87,92.85,89.96,0.0,0,9.8
ORD000193,CUST0187,WH001,DRV0029,VEH0109,2026-08-23,Chennai,Processing,Delivered,100.0,21.76,94.95,99.28,4.33,1,4.6
ORD000194,CUST0750,WH009,DRV0063,VEH0183,2026-07-14,Chennai,Dispatched,Delivered,284.55,9.76,85.82,80.79,0.0,0,29.15
ORD000195,CUST0962,WH002,DRV0198,VEH0076,2026-02-23,Trichy,Processing,Delayed,100.0,10.85,55.56,57.43,1.87,1,9.22
ORD000196,CUST0784,WH008,DRV0125,VEH0065,2026-05-30,Tirunelveli,Confirmed,Delivered,110.91,10.69,100.36,87.74,0.0,0,10.38
ORD000197,CUST0309,WH005,DRV0096,VEH0002,2026-05-25,Tirunelveli,Processing,Delivered,332.16,10.29,91.04,79.89,0.0,0,32.28
ORD000198,CUST0362,WH010,DRV0081,VEH0011,2026-03-10,Trichy,Confirmed,Delivered,133.24,6.47,62.53,57.37,0.0,0,20.59
ORD000199,CUST0462,WH007,DRV0132,VEH0076,2026-06-04,Coimbatore,Processing,In Transit,170.51,10.01,65.44,57.59,0.0,0,17.03
ORD000200,CUST0669,WH007,DRV0058,VEH0092,2026-05-05,Coimbatore,Dispatched,Delivered,295.11,6.61,37.2,40.81,3.61,1,44.65
ORD000201,CUST0231,WH001,DRV0159,VEH0097,2026-05-12,Salem,Processing,Delivered,114.56,16.02,63.74,59.28,0.0,0,7.15
ORD000202,CUST0706,WH008,DRV0150,VEH0170,2026-01-30,Vellore,Confirmed,Delivered,100.0,3.26,41.75,44.11,2.36,1,30.67
ORD000203,CUST0250,WH003,DRV0155,VEH0003,2026-04-01,Vellore,Dispatched,Delivered,245.13,18.14,101.99,95.53,0.0,0,13.51
ORD000204,CUST0778,WH004,DRV0118,VEH0041,2026-06-20,Coimbatore,Dispatched,Delivered,295.99,19.88,91.9,95.51,3.61,1,14.89
ORD000205,CUST0002,WH003,DRV0085,VEH0049,2026-07-17,Tirunelveli,Dispatched,Delayed,124.53,12.23,89.0,95.0,6.0,1,10.18
ORD000206,CUST0475,WH002,DRV0084,VEH0083,2026-08-25,Trichy,Dispatched,Delivered,120.59,28.57,226.74,199.31,0.0,0,4.22
ORD000207,CUST0653,WH007,DRV0087,VEH0082,2026-02-05,Coimbatore,Dispatched,Delayed,100.0,14.26,59.13,64.77,5.64,1,7.01
ORD000208,CUST0182,WH010,DRV0016,VEH0037,2026-05-25,Trichy,Dispatched,Delivered,288.23,13.22,78.05,72.43,0.0,0,21.8
ORD000209,CUST0002,WH005,DRV0006,VEH0092,2026-08-28,Vellore,Dispatched,Delivered,630.99,3.14,36.59,34.77,0.0,0,200.95
ORD000210,CUST0170,WH007,DRV0007,VEH0007,2026-08-07,Salem,Dispatched,Delivered,332.12,20.65,105.73,112.35,6.62,1,16.08
ORD000211,CUST0270,WH001,DRV0014,VEH0111,2026-08-04,Trichy,Processing,Delivered,170.84,5.98,40.16,40.67,0.51,1,28.57
ORD000212,CUST0977,WH010,DRV0003,VEH0038,2026-03-13,Salem,Processing,In Transit,288.79,5.5,49.9,55.89,5.99,1,52.51
ORD000213,CUST0307,WH002,DRV0049,VEH0186,2026-04-26,Vellore,Processing,Delayed,105.56,12.55,82.11,72.9,0.0,1,8.41
ORD000214,CUST0876,WH006,DRV0036,VEH0133,2026-08-30,Salem,Dispatched,Delayed,230.32,6.64,63.41,55.6,0.0,1,34.69
ORD000215,CUST0049,WH006,DRV0029,VEH0061,2026-03-14,Vellore,Dispatched,Delivered,100.0,9.67,80.5,75.25,0.0,0,10.34
ORD000216,CUST0422,WH003,DRV0132,VEH0083,2026-08-19,Salem,Dispatched,Delivered,167.43,21.65,127.44,115.35,0.0,0,7.73
ORD000217,CUST0996,WH010,DRV0168,VEH0167,2026-07-25,Chennai,Confirmed,Delivered,364.75,26.55,127.61,145.88,18.27,1,13.74
ORD000218,CUST0930,WH001,DRV0169,VEH0028,2026-05-27,Tirunelveli,Dispatched,Delayed,307.3,7.45,59.78,61.94,2.16,1,41.25
ORD000219,CUST0285,WH003,DRV0150,VEH0185,2026-01-09,Vellore,Dispatched,Delivered,262.31,9.93,63.97,67.39,3.42,1,26.42
ORD000220,CUST0879,WH004,DRV0132,VEH0130,2026-05-16,Erode,Processing,Delivered,237.6,37.75,255.45,250.57,0.0,0,6.29
ORD000221,CUST0380,WH001,DRV0121,VEH0070,2026-06-25,Madurai,Dispatched,Delivered,112.34,26.39,104.95,115.97,11.02,1,4.26
ORD000222,CUST0832,WH007,DRV0023,VEH0156,2026-07-07,Tirunelveli,Processing,Delivered,198.86,18.81,141.6,138.96,0.0,0,10.57
ORD000223,CUST0791,WH003,DRV0102,VEH0037,2026-02-01,Trichy,Cancelled,Cancelled,301.61,6.62,,,,0,45.56
ORD000224,CUST0791,WH008,DRV0132,VEH0120,2026-07-02,Tirunelveli,Dispatched,Delivered,154.77,7.54,32.26,36.26,4.0,1,20.53
ORD000225,CUST0504,WH007,DRV0196,VEH0096,2026-04-07,Vellore,Dispatched,Delivered,158.7,18.69,97.75,109.89,12.14,1,8.49
ORD000226,CUST0784,WH006,DRV0018,VEH0183,2026-05-03,Vellore,Dispatched,Delivered,133.53,2.84,29.7,34.51,4.81,1,47.02
ORD000227,CUST0556,WH008,DRV0001,VEH0101,2026-01-09,Coimbatore,Dispatched,Delivered,150.62,20.85,141.18,130.93,0.0,0,7.22
ORD000228,CUST0572,WH009,DRV0032,VEH0082,2026-03-22,Erode,Dispatched,Delivered,109.66,24.09,137.46,144.8,7.34,1,4.55
ORD000229,CUST0199,WH002,DRV0149,VEH0129,2026-05-30,Madurai,Processing,Delivered,184.13,9.0,57.85,63.04,5.19,1,20.46
ORD000230,CUST0109,WH010,DRV0166,VEH0003,2026-01-26,Tirunelveli,Dispatched,In Transit,147.2,26.81,135.34,124.92,0.0,0,5.49
ORD000231,CUST0065,WH009,DRV0154,VEH0071,2026-05-17,Madurai,Processing,Delayed,100.0,14.65,71.86,80.47,8.61,1,6.83
ORD000232,CUST0915,WH010,DRV0041,VEH0097,2026-02-17,Tirunelveli,Processing,Delivered,983.0,4.96,43.09,44.05,0.96,1,198.19
ORD000233,CUST0685,WH005,DRV0177,VEH0085,2026-06-28,Vellore,Dispatched,Delivered,100.0,11.83,55.88,52.06,0.0,0,8.45
ORD000234,CUST0353,WH001,DRV0085,VEH0142,2026-05-22,Vellore,Dispatched,Delayed,166.08,7.09,38.92,38.08,0.0,1,23.42
ORD000235,CUST0098,WH001,DRV0093,VEH0176,2026-04-15,Chennai,Processing,Delivered,188.62,12.8,98.49,96.92,0.0,0,14.74
ORD000236,CUST0129,WH007,DRV0117,VEH0037,2026-03-16,Trichy,Processing,Delivered,128.04,4.72,52.52,58.53,6.01,1,27.13
ORD000237,CUST0268,WH006,DRV0169,VEH0131,2026-01-28,Vellore,Processing,Delivered,171.0,28.05,110.43,122.12,11.69,1,6.1
ORD000238,CUST0409,WH010,DRV0096,VEH0177,2026-04-28,Trichy,Processing,Delivered,106.48,15.88,84.63,82.58,0.0,0,6.71
ORD000239,CUST0087,WH009,DRV0059,VEH0101,2026-02-27,Coimbatore,Confirmed,Delivered,290.81,8.36,71.48,83.4,11.92,1,34.79
ORD000240,CUST0601,WH001,DRV0132,VEH0184,2026-03-24,Chennai,Dispatched,Delayed,178.67,13.02,121.64,109.51,0.0,1,13.72
ORD000241,CUST0991,WH010,DRV0141,VEH0188,2026-08-23,Tirunelveli,Processing,Delivered,289.15,10.95,58.22,60.95,2.73,1,26.41
ORD000242,CUST0856,WH010,DRV0061,VEH0097,2026-01-07,Erode,Dispatched,Delivered,471.27,28.66,197.72,202.79,5.07,1,16.44
ORD000243,CUST0394,WH010,DRV0051,VEH0013,2026-05-15,Tirunelveli,Processing,Delivered,150.99,10.81,64.17,69.18,5.01,1,13.97
ORD000244,CUST0450,WH010,DRV0163,VEH0127,2026-05-02,Tirunelveli,Dispatched,Delivered,299.69,12.54,117.58,105.64,0.0,0,23.9
ORD000245,CUST0929,WH007,DRV0091,VEH0181,2026-03-14,Tirunelveli,Processing,Delivered,492.07,4.24,41.86,40.14,0.0,0,116.05
ORD000246,CUST0741,WH008,DRV0065,VEH0050,2026-03-18,Erode,Confirmed,Delivered,167.29,12.73,100.07,101.6,1.53,1,13.14
ORD000247,CUST0471,WH010,DRV0049,VEH0147,2026-01-21,Madurai,Confirmed,Delivered,284.07,14.31,79.76,77.77,0.0,0,19.85
ORD000248,CUST0642,WH004,DRV0177,VEH0154,2026-05-05,Tirunelveli,Dispatched,Delivered,133.96,5.47,52.43,54.38,1.95,1,24.49
ORD000249,CUST0644,WH001,DRV0103,VEH0181,2026-03-23,Trichy,Dispatched,Delayed,394.72,17.26,93.77,94.75,0.98,1,22.87
ORD000250,CUST0919,WH003,DRV0142,VEH0057,2026-08-28,Chennai,Processing,In Transit,130.99,2.64,33.94,35.45,1.51,1,49.62
ORD000251,CUST0765,WH002,DRV0165,VEH0166,2026-04-10,Salem,Processing,Delivered,286.29,9.88,79.5,81.69,2.19,1,28.98
ORD000252,CUST0110,WH003,DRV0030,VEH0137,2026-05-02,Trichy,Confirmed,Delivered,346.13,4.13,21.85,23.13,1.28,1,83.81
ORD000253,CUST0809,WH006,DRV0142,VEH0046,2026-07-17,Tirunelveli,Dispatched,Delivered,100.0,11.52,72.41,82.92,10.51,1,8.68
ORD000254,CUST0294,WH010,DRV0092,VEH0094,2026-03-17,Madurai,Dispatched,Delivered,117.52,8.65,75.64,87.83,12.19,1,13.59
ORD000255,CUST0215,WH003,DRV0155,VEH0086,2026-08-19,Salem,Confirmed,Delivered,114.47,14.95,93.07,103.15,10.08,1,7.66
ORD000256,CUST0312,WH010,DRV0062,VEH0132,2026-06-19,Vellore,Confirmed,Delivered,365.75,10.71,90.29,97.56,7.27,1,34.15
ORD000257,CUST0204,WH004,DRV0003,VEH0199,2026-05-21,Erode,Confirmed,Delivered,100.0,14.7,80.46,72.02,0.0,0,6.8
ORD000258,CUST0428,WH001,DRV0198,VEH0125,2026-08-27,Salem,Confirmed,Delayed,224.01,11.68,64.74,62.65,0.0,1,19.18
ORD000259,CUST0960,WH006,DRV0039,VEH0082,2026-01-11,Tirunelveli,Dispatched,Delayed,290.68,21.48,175.76,154.52,0.0,1,13.53
ORD000260,CUST0536,WH002,DRV0019,VEH0178,2026-01-26,Salem,Confirmed,Delayed,202.37,19.62,109.75,115.3,5.55,1,10.31
ORD000261,CUST0093,WH004,DRV0105,VEH0070,2026-02-12,Tirunelveli,Processing,Delivered,415.12,6.85,56.07,57.77,1.7,1,60.6
ORD000262,CUST0681,WH005,DRV0098,VEH0093,2026-06-01,Madurai,Confirmed,Delivered,100.0,20.49,139.71,131.07,0.0,0,4.88
ORD000263,CUST0028,WH005,DRV0128,VEH0133,2026-07-27,Chennai,Dispatched,Delivered,269.12,14.24,107.01,104.57,0.0,0,18.9
ORD000264,CUST0318,WH004,DRV0167,VEH0198,2026-03-27,Trichy,Dispatched,Delivered,161.07,22.72,142.96,141.77,0.0,0,7.09
ORD000265,CUST0399,WH003,DRV0010,VEH0162,2026-08-14,Chennai,Processing,Delivered,100.0,5.61,70.8,69.23,0.0,0,17.83
ORD000266,CUST0702,WH004,DRV0175,VEH0193,2026-06-05,Tirunelveli,Processing,Delivered,100.0,4.7,35.59,34.71,0.0,0,21.28
ORD000267,CUST0266,WH003,DRV0128,VEH0146,2026-07-09,Madurai,Processing,Delivered,501.36,4.76,61.49,56.95,0.0,0,105.33
ORD000268,CUST0896,WH003,DRV0089,VEH0027,2026-05-10,Erode,Dispatched,In Transit,273.4,26.76,118.27,112.59,0.0,0,10.22
ORD000269,CUST0994,WH004,DRV0151,VEH0010,2026-08-08,Coimbatore,Confirmed,Delivered,305.28,23.0,113.33,99.66,0.0,0,13.27
ORD000270,CUST0285,WH009,DRV0059,VEH0130,2026-06-20,Tirunelveli,Dispatched,Delivered,338.09,19.6,115.19,101.54,0.0,0,17.25
ORD000271,CUST0927,WH009,DRV0083,VEH0189,2026-03-27,Trichy,Dispatched,Delivered,100.0,4.35,39.99,40.95,0.96,1,22.99
ORD000272,CUST0063,WH008,DRV0102,VEH0118,2026-05-13,Trichy,Dispatched,Delivered,212.67,19.75,88.29,102.58,14.29,1,10.77
ORD000273,CUST0599,WH004,DRV0148,VEH0150,2026-03-12,Vellore,Confirmed,Delivered,370.17,4.54,20.86,24.45,3.59,1,81.54
ORD000274,CUST0914,WH002,DRV0173,VEH0138,2026-04-04,Tirunelveli,Dispatched,Delivered,139.53,1.64,15.27,17.22,1.95,1,85.08
ORD000275,CUST0519,WH009,DRV0044,VEH0059,2026-02-18,Coimbatore,Dispatched,Delivered,439.48,8.53,68.5,78.51,10.01,1,51.52
ORD000276,CUST0667,WH006,DRV0018,VEH0121,2026-07-07,Vellore,Confirmed,Delivered,121.73,10.05,70.42,73.2,2.78,1,12.11
ORD000277,CUST0905,WH008,DRV0048,VEH0091,2026-05-13,Salem,Processing,Delivered,196.58,24.79,155.32,179.38,24.06,1,7.93
ORD000278,CUST0020,WH004,DRV0075,VEH0140,2026-03-12,Trichy,Confirmed,Delivered,234.72,5.56,58.35,56.24,0.0,0,42.22
ORD000279,CUST0764,WH008,DRV0001,VEH0063,2026-06-16,Vellore,Processing,Delivered,296.04,39.5,165.05,181.96,16.91,1,7.49
ORD000280,CUST0885,WH006,DRV0160,VEH0015,2026-07-16,Trichy,Processing,Delayed,150.35,12.75,64.17,63.9,0.0,1,11.79
ORD000281,CUST0981,WH006,DRV0097,VEH0191,2026-07-15,Vellore,Dispatched,Delivered,349.98,10.48,65.14,73.94,8.8,1,33.4
ORD000282,CUST0348,WH006,DRV0192,VEH0193,2026-03-10,Vellore,Processing,Delivered,239.42,10.44,79.81,72.67,0.0,0,22.93
ORD000283,CUST0050,WH009,DRV0007,VEH0166,2026-08-19,Tirunelveli,Dispatched,Delivered,100.0,4.69,38.55,35.56,0.0,0,21.32
ORD000284,CUST0189,WH001,DRV0095,VEH0105,2026-03-02,Trichy,Confirmed,Delayed,598.11,9.01,59.85,61.96,2.11,1,66.38
ORD000285,CUST0067,WH001,DRV0090,VEH0006,2026-06-24,Madurai,Dispatched,In Transit,100.0,13.36,87.53,77.93,0.0,0,7.49
ORD000286,CUST0365,WH005,DRV0199,VEH0134,2026-06-13,Coimbatore,Processing,Delivered,631.03,20.0,89.19,98.47,9.28,1,31.55
ORD000287,CUST0202,WH001,DRV0100,VEH0038,2026-01-11,Vellore,Dispatched,Delivered,163.61,8.78,34.04,31.11,0.0,0,18.63
ORD000288,CUST0913,WH010,DRV0174,VEH0048,2026-05-13,Trichy,Processing,Delayed,144.96,12.67,79.2,78.13,0.0,1,11.44
ORD000289,CUST0099,WH009,DRV0152,VEH0015,2026-04-17,Vellore,Confirmed,Delivered,234.98,18.14,74.66,78.68,4.02,1,12.95
ORD000290,CUST0661,WH004,DRV0069,VEH0072,2026-08-22,Tirunelveli,Dispatched,Delivered,115.11,8.6,47.58,54.36,6.78,1,13.38
ORD000291,CUST0969,WH002,DRV0108,VEH0029,2026-01-05,Coimbatore,Processing,Delivered,100.0,20.8,87.4,96.96,9.56,1,4.81
ORD000292,CUST0977,WH003,DRV0164,VEH0002,2026-04-02,Salem,Dispatched,In Transit,168.84,15.96,127.1,114.62,0.0,0,10.58
ORD000293,CUST0160,WH009,DRV0195,VEH0075,2026-05-04,Trichy,Dispatched,In Transit,231.32,18.8,139.3,134.97,0.0,0,12.3
ORD000294,CUST0816,WH008,DRV0050,VEH0144,2026-07-27,Chennai,Dispatched,Delivered,492.53,2.99,27.04,29.35,2.31,1,164.73
ORD000295,CUST0678,WH003,DRV0187,VEH0186,2026-07-04,Tirunelveli,Dispatched,Delivered,100.0,9.3,84.2,84.3,0.1,1,10.75
ORD000296,CUST0028,WH008,DRV0186,VEH0088,2026-06-07,Chennai,Dispatched,Delivered,264.32,7.3,54.55,61.82,7.27,1,36.21
ORD000297,CUST0466,WH004,DRV0046,VEH0162,2026-04-30,Erode,Confirmed,Delivered,169.43,2.56,21.84,24.83,2.99,1,66.18
ORD000298,CUST0700,WH006,DRV0198,VEH0171,2026-05-15,Tirunelveli,Cancelled,Cancelled,185.21,19.7,,,,0,9.4
ORD000299,CUST0838,WH004,DRV0023,VEH0024,2026-06-07,Chennai,Dispatched,Delivered,340.98,3.77,34.75,35.2,0.45,1,90.45
ORD000300,CUST0826,WH005,DRV0012,VEH0102,2026-02-09,Chennai,Confirmed,Delivered,130.01,25.33,127.07,132.58,5.51,1,5.13
ORD000301,CUST0198,WH010,DRV0156,VEH0025,2026-08-30,Tirunelveli,Confirmed,Delivered,202.13,10.92,91.23,80.4,0.0,0,18.51
ORD000302,CUST0209,WH009,DRV0186,VEH0169,2026-06-19,Madurai,Dispatched,Delivered,368.14,15.03,76.34,78.73,2.39,1,24.49
ORD000303,CUST0437,WH002,DRV0061,VEH0117,2026-01-07,Tirunelveli,Processing,Delivered,353.98,7.44,51.54,54.2,2.66,1,47.58
ORD000304,CUST0266,WH009,DRV0183,VEH0033,2026-08-26,Salem,Processing,Delivered,100.0,20.71,92.34,99.09,6.75,1,4.83
ORD000305,CUST0770,WH003,DRV0034,VEH0108,2026-07-07,Trichy,Confirmed,Delivered,121.7,10.67,72.09,70.71,0.0,0,11.41
ORD000306,CUST0993,WH005,DRV0094,VEH0043,2026-02-24,Salem,Dispatched,Delivered,165.1,15.56,112.16,110.23,0.0,0,10.61
ORD000307,CUST0491,WH007,DRV0101,VEH0017,2026-07-24,Tirunelveli,Confirmed,Delivered,307.68,22.09,131.52,153.85,22.33,1,13.93
ORD000308,CUST0409,WH002,DRV0018,VEH0007,2026-06-16,Chennai,Dispatched,Delivered,153.96,16.88,122.47,117.06,0.0,0,9.12
ORD000309,CUST0934,WH004,DRV0120,VEH0187,2026-03-05,Tirunelveli,Dispatched,Delivered,191.29,8.65,46.44,42.74,0.0,0,22.11
ORD000310,CUST0257,WH001,DRV0163,VEH0027,2026-08-18,Salem,Processing,Delayed,408.59,10.7,94.43,91.26,0.0,1,38.19
ORD000311,CUST0336,WH003,DRV0176,VEH0036,2026-08-07,Salem,Dispatched,In Transit,145.46,19.18,107.09,96.39,0.0,0,7.58
ORD000312,CUST0858,WH006,DRV0037,VEH0147,2026-02-20,Madurai,Cancelled,Cancelled,472.27,9.43,,,,0,50.08
ORD000313,CUST0233,WH002,DRV0041,VEH0015,2026-07-07,Tirunelveli,Dispatched,Delivered,100.0,11.34,52.46,57.8,5.34,1,8.82
ORD000314,CUST0716,WH008,DRV0134,VEH0070,2026-07-17,Vellore,Dispatched,Delayed,140.43,13.72,96.25,90.87,0.0,1,10.24
ORD000315,CUST0073,WH007,DRV0128,VEH0185,2026-05-10,Vellore,Processing,Delivered,100.0,7.45,60.98,67.26,6.28,1,13.42
ORD000316,CUST0013,WH003,DRV0086,VEH0069,2026-04-24,Chennai,Dispatched,Delivered,195.56,10.57,43.59,49.69,6.1,1,18.5
ORD000317,CUST0583,WH001,DRV0091,VEH0053,2026-07-09,Coimbatore,Confirmed,Delivered,295.35,12.69,57.42,65.32,7.9,1,23.27
ORD000318,CUST0505,WH010,DRV0039,VEH0197,2026-02-09,Erode,Confirmed,Delivered,163.24,12.54,79.87,73.92,0.0,0,13.02
ORD000319,CUST0001,WH004,DRV0004,VEH0002,2026-07-10,Salem,Processing,Delivered,133.17,12.27,81.88,95.36,13.48,1,10.85
ORD000320,CUST0159,WH004,DRV0144,VEH0107,2026-05-24,Tirunelveli,Processing,Delivered,100.0,8.83,72.9,77.81,4.91,1,11.33
ORD000321,CUST0509,WH005,DRV0052,VEH0146,2026-02-13,Vellore,Dispatched,Delivered,540.7,13.07,71.61,80.57,8.96,1,41.37
ORD000322,CUST0483,WH003,DRV0113,VEH0160,2026-03-12,Salem,Processing,Delivered,178.65,24.43,174.4,162.01,0.0,0,7.31
ORD000323,CUST0216,WH002,DRV0019,VEH0113,2026-05-24,Erode,Dispatched,Delivered,135.11,10.68,50.59,50.54,0.0,0,12.65
ORD000324,CUST0195,WH002,DRV0092,VEH0126,2026-01-24,Chennai,Dispatched,Delivered,500.52,12.96,78.18,85.76,7.58,1,38.62
ORD000325,CUST0312,WH008,DRV0121,VEH0157,2026-04-14,Vellore,Dispatched,Delivered,144.2,10.56,95.12,88.47,0.0,0,13.66
ORD000326,CUST0403,WH007,DRV0017,VEH0049,2026-05-20,Madurai,Processing,In Transit,100.31,23.65,139.62,129.87,0.0,0,4.24
ORD000327,CUST0004,WH001,DRV0173,VEH0116,2026-01-10,Tirunelveli,Dispatched,In Transit,114.24,9.45,53.07,52.71,0.0,0,12.09
ORD000328,CUST0765,WH009,DRV0130,VEH0060,2026-07-23,Trichy,Processing,Delivered,103.83,6.07,32.78,35.14,2.36,1,17.11
ORD000329,CUST0796,WH003,DRV0130,VEH0127,2026-02-09,Chennai,Confirmed,Delivered,100.0,17.26,82.86,80.77,0.0,0,5.79
ORD000330,CUST0812,WH003,DRV0088,VEH0028,2026-08-22,Vellore,Dispatched,Delivered,115.5,9.14,47.26,41.82,0.0,0,12.64
ORD000331,CUST0542,WH001,DRV0055,VEH0086,2026-07-09,Tirunelveli,Confirmed,In Transit,871.07,16.67,74.58,86.17,11.59,1,52.25
ORD000332,CUST0804,WH004,DRV0091,VEH0155,2026-05-08,Erode,Confirmed,Delivered,100.0,8.19,37.88,40.73,2.85,1,12.21
ORD000333,CUST0949,WH010,DRV0004,VEH0136,2026-02-03,Trichy,Dispatched,Delivered,100.0,5.17,47.52,50.8,3.28,1,19.34
ORD000334,CUST0106,WH002,DRV0123,VEH0200,2026-07-18,Coimbatore,Processing,Delivered,217.18,10.91,60.77,58.46,0.0,0,19.91
ORD000335,CUST0122,WH003,DRV0100,VEH0151,2026-07-13,Vellore,Dispatched,Delivered,172.54,4.04,37.48,35.85,0.0,0,42.71
ORD000336,CUST0955,WH001,DRV0140,VEH0032,2026-08-10,Trichy,Processing,Delivered,278.39,13.53,82.16,90.1,7.94,1,20.58
ORD000337,CUST0708,WH003,DRV0182,VEH0015,2026-05-11,Salem,Processing,In Transit,126.45,18.62,89.0,97.29,8.29,1,6.79
ORD000338,CUST0983,WH004,DRV0060,VEH0091,2026-01-01,Madurai,Processing,Delivered,103.08,32.71,196.39,174.03,0.0,0,3.15
ORD000339,CUST0715,WH006,DRV0029,VEH0128,2026-02-21,Vellore,Processing,Delivered,538.03,7.95,84.91,78.85,0.0,0,67.68
ORD000340,CUST0772,WH003,DRV0189,VEH0123,2026-04-02,Tirunelveli,Processing,In Transit,100.0,6.76,71.35,63.13,0.0,0,14.79
ORD000341,CUST0267,WH006,DRV0046,VEH0196,2026-04-16,Erode,Dispatched,In Transit,229.15,18.35,139.7,127.13,0.0,0,12.49
ORD000342,CUST0241,WH002,DRV0097,VEH0168,2026-02-14,Tirunelveli,Dispatched,Delivered,283.92,17.56,88.58,91.26,2.68,1,16.17
ORD000343,CUST0053,WH008,DRV0049,VEH0096,2026-05-24,Erode,Dispatched,Delivered,309.24,18.27,121.52,137.07,15.55,1,16.93
ORD000344,CUST0124,WH005,DRV0120,VEH0057,2026-04-17,Coimbatore,Confirmed,Delivered,148.83,33.01,177.81,171.16,0.0,0,4.51
ORD000345,CUST0088,WH001,DRV0146,VEH0047,2026-02-14,Madurai,Dispatched,Delayed,100.0,11.35,59.75,62.53,2.78,1,8.81
ORD000346,CUST0310,WH006,DRV0076,VEH0101,2026-04-07,Tirunelveli,Dispatched,Delivered,480.43,37.12,244.16,249.75,5.59,1,12.94
ORD000347,CUST0756,WH003,DRV0074,VEH0118,2026-05-23,Vellore,Dispatched,Delayed,135.69,8.94,79.27,81.07,1.8,1,15.18
ORD000348,CUST0852,WH004,DRV0152,VEH0010,2026-01-13,Madurai,Confirmed,Delivered,490.05,7.14,85.1,75.25,0.0,0,68.63
ORD000349,CUST0557,WH010,DRV0017,VEH0184,2026-06-28,Tirunelveli,Dispatched,Delivered,230.27,6.7,56.4,64.78,8.38,1,34.37
ORD000350,CUST0913,WH008,DRV0107,VEH0117,2026-01-26,Trichy,Dispatched,Delivered,132.35,6.42,35.42,39.01,3.59,1,20.62
ORD000351,CUST0576,WH008,DRV0096,VEH0092,2026-05-13,Vellore,Processing,Delivered,234.1,33.98,195.83,189.69,0.0,0,6.89
ORD000352,CUST0698,WH008,DRV0184,VEH0180,2026-01-30,Tirunelveli,Dispatched,Delivered,382.99,22.9,116.98,104.9,0.0,0,16.72
ORD000353,CUST0013,WH005,DRV0089,VEH0063,2026-08-01,Madurai,Confirmed,Delivered,191.21,32.14,173.47,154.14,0.0,0,5.95
ORD000354,CUST0209,WH001,DRV0052,VEH0179,2026-02-17,Vellore,Dispatched,Delivered,112.23,2.88,29.92,29.4,0.0,0,38.97
ORD000355,CUST0435,WH009,DRV0071,VEH0070,2026-01-08,Coimbatore,Cancelled,Cancelled,100.0,4.52,,,,0,22.12
ORD000356,CUST0052,WH009,DRV0020,VEH0137,2026-04-06,Vellore,Dispatched,Delivered,137.58,9.17,43.25,45.11,1.86,1,15.0
ORD000357,CUST0911,WH008,DRV0157,VEH0094,2026-02-10,Madurai,Processing,Delivered,306.42,8.26,59.4,52.77,0.0,0,37.1
ORD000358,CUST0900,WH003,DRV0083,VEH0041,2026-05-04,Coimbatore,Confirmed,Delivered,100.0,13.0,74.27,74.27,0.0,0,7.69
ORD000359,CUST0850,WH006,DRV0178,VEH0040,2026-02-19,Salem,Dispatched,Delivered,282.24,11.53,67.53,63.23,0.0,0,24.48
