order_id,customer_id,warehouse_id,driver_id,vehicle_id,order_date,region,order_status,delivery_status,order_value,delivery_distance_km,promised_delivery_time_min,actual_delivery_time_min,delivery_delay_min,is_delayed,delivery_per_km_value,order_day_of_week,order_month,order_day,is_weekend,distance_bucket,order_value_bucket,temperature_c,humidity_pct,rainfall_mm,weather_condition,is_rainy,heavy_rain_flag,high_humidity_flag,weather_risk,delay_ratio,delivery_efficiency,delivery_risk,weather_delay_risk
ORD001142,CUST0240,WH007,DRV0042,VEH0135,2026-01-06,Tirunelveli,Dispatched,In Transit,126.33,4.06,29.55,31.66,2.11,1,31.12,Tuesday,1,6,0,Short,Low,25.39,53.24,6.41,Light Rain,1,0,0,Moderate,0.071,0.933,Medium,2
ORD001481,CUST0772,WH004,DRV0171,VEH0142,2026-01-06,Coimbatore,Dispatched,Delivered,332.56,10.3,87.45,77.47,0.0,0,32.29,Tuesday,1,6,0,Medium,Medium,33.78,85.91,2.99,Light Rain,1,0,1,Moderate,0.0,1.129,Low,1
ORD002408,CUST0321,WH004,DRV0072,VEH0185,2026-01-06,Madurai,Processing,Delivered,100.0,8.42,52.69,55.11,2.42,1,11.88,Tuesday,1,6,0,Medium,Low,24.01,75.63,8.06,Rain,1,0,0,Moderate,0.046,0.956,Medium,2
ORD000015,CUST0622,WH008,DRV0029,VEH0025,2026-01-06,Coimbatore,Cancelled,Cancelled,100.0,6.2,,,,0,16.13,Tuesday,1,6,0,Medium,Low,33.78,85.91,2.99,Light Rain,1,0,1,Moderate,,,Low,1
ORD000588,CUST0011,WH005,DRV0146,VEH0001,2026-01-06,Chennai,Processing,Delivered,566.15,25.2,112.94,114.38,1.44,1,22.47,Tuesday,1,6,0,Long,High,29.26,69.79,0.83,Clear,1,0,0,Moderate,0.013,0.987,Medium,2
ORD002061,CUST0857,WH010,DRV0047,VEH0099,2026-01-06,Coimbatore,Dispatched,Delayed,550.4,9.42,72.63,79.44,6.81,1,58.43,Tuesday,1,6,0,Medium,High,33.78,85.91,2.99,Light Rain,1,0,1,Moderate,0.094,0.914,Medium,2
ORD002194,CUST0423,WH006,DRV0058,VEH0152,2026-01-06,Vellore,Processing,Delivered,100.0,5.88,51.67,46.68,0.0,0,17.01,Tuesday,1,6,0,Medium,Low,30.05,64.76,4.74,Light Rain,1,0,0,Moderate,0.0,1.107,Low,1
ORD003467,CUST0923,WH005,DRV0181,VEH0121,2026-01-06,Vellore,Dispatched,Delivered,200.98,7.65,49.32,48.61,0.0,0,26.27,Tuesday,1,6,0,Medium,Low,30.05,64.76,4.74,Light Rain,1,0,0,Moderate,0.0,1.015,Low,1
ORD004342,CUST0571,WH008,DRV0088,VEH0164,2026-01-06,Vellore,Processing,In Transit,254.6,10.13,37.43,38.79,1.36,1,25.13,Tuesday,1,6,0,Medium,Medium,30.05,64.76,4.74,Light Rain,1,0,0,Moderate,0.036,0.965,Medium,2
ORD000362,CUST0624,WH010,DRV0143,VEH0138,2026-01-06,Salem,Dispatched,Delayed,100.0,9.52,56.92,55.61,0.0,1,10.5,Tuesday,1,6,0,Medium,Low,27.95,81.22,8.17,Rain,1,0,1,Moderate,0.0,1.024,Medium,2
ORD001989,CUST0077,WH003,DRV0044,VEH0135,2026-01-06,Coimbatore,Processing,In Transit,375.22,8.68,54.47,50.34,0.0,0,43.23,Tuesday,1,6,0,Medium,Medium,33.78,85.91,2.99,Light Rain,1,0,1,Moderate,0.0,1.082,Low,1
ORD000915,CUST0805,WH003,DRV0120,VEH0163,2026-01-06,Vellore,Processing,Delayed,337.45,18.03,120.13,135.15,15.02,1,18.72,Tuesday,1,6,0,Long,Medium,30.05,64.76,4.74,Light Rain,1,0,0,Moderate,0.125,0.889,Medium,2
ORD001377,CUST0938,WH008,DRV0074,VEH0015,2026-01-07,Coimbatore,Dispatched,Delivered,395.24,7.47,45.04,52.56,7.52,1,52.91,Wednesday,1,7,0,Medium,Medium,22.82,44.86,0.24,Clear,1,0,0,Moderate,0.167,0.857,Medium,2
ORD000303,CUST0437,WH002,DRV0061,VEH0117,2026-01-07,Tirunelveli,Processing,Delivered,353.98,7.44,51.54,54.2,2.66,1,47.58,Wednesday,1,7,0,Medium,Medium,25.44,64.57,5.22,Light Rain,1,0,0,Moderate,0.052,0.951,Medium,2
ORD004372,CUST0805,WH010,DRV0075,VEH0044,2026-01-07,Coimbatore,Processing,Delivered,100.0,6.17,63.2,59.58,0.0,0,16.21,Wednesday,1,7,0,Medium,Low,22.82,44.86,0.24,Clear,1,0,0,Moderate,0.0,1.061,Low,1
ORD000375,CUST0114,WH005,DRV0173,VEH0119,2026-01-07,Tirunelveli,Processing,Delivered,171.42,17.23,63.42,70.5,7.08,1,9.95,Wednesday,1,7,0,Long,Low,25.44,64.57,5.22,Light Rain,1,0,0,Moderate,0.112,0.9,Medium,2
ORD004460,CUST0601,WH009,DRV0118,VEH0040,2026-01-07,Madurai,Dispatched,Delivered,387.06,4.29,50.79,55.71,4.92,1,90.22,Wednesday,1,7,0,Short,Medium,24.99,71.78,2.44,Light Rain,1,0,0,Moderate,0.097,0.912,Medium,2
ORD004227,CUST0092,WH007,DRV0016,VEH0007,2026-01-07,Madurai,Dispatched,Delivered,117.65,6.84,60.12,59.58,0.0,0,17.2,Wednesday,1,7,0,Medium,Low,24.99,71.78,2.44,Light Rain,1,0,0,Moderate,0.0,1.009,Low,1
ORD004206,CUST0335,WH003,DRV0015,VEH0005,2026-01-07,Vellore,Dispatched,Delivered,100.0,5.87,24.0,24.82,0.82,1,17.04,Wednesday,1,7,0,Medium,Low,31.27,55.11,1.89,Clear,1,0,0,Moderate,0.034,0.967,Medium,2
ORD002362,CUST0004,WH008,DRV0061,VEH0165,2026-01-07,Madurai,Dispatched,In Transit,117.5,4.65,25.7,27.2,1.5,1,25.27,Wednesday,1,7,0,Short,Low,24.99,71.78,2.44,Light Rain,1,0,0,Moderate,0.058,0.945,Medium,2
ORD001934,CUST0951,WH001,DRV0130,VEH0107,2026-01-07,Trichy,Dispatched,Delivered,198.07,14.95,77.04,79.87,2.83,1,13.25,Wednesday,1,7,0,Medium,Low,28.69,75.3,9.87,Rain,1,0,0,Moderate,0.037,0.965,Medium,2
ORD004072,CUST0648,WH005,DRV0187,VEH0096,2026-01-07,Salem,Dispatched,Delivered,388.53,19.7,98.45,103.11,4.66,1,19.72,Wednesday,1,7,0,Long,Medium,29.14,86.54,10.42,Rain,1,0,1,Moderate,0.047,0.955,Medium,2
ORD000242,CUST0856,WH010,DRV0061,VEH0097,2026-01-07,Erode,Dispatched,Delivered,471.27,28.66,197.72,202.79,5.07,1,16.44,Wednesday,1,7,0,Long,Medium,30.15,68.32,14.24,Rain,1,0,0,Moderate,0.026,0.975,Medium,2
ORD003093,CUST0892,WH005,DRV0143,VEH0044,2026-01-07,Coimbatore,Dispatched,Delivered,133.45,10.47,88.67,84.75,0.0,0,12.75,Wednesday,1,7,0,Medium,Low,22.82,44.86,0.24,Clear,1,0,0,Moderate,0.0,1.046,Low,1
ORD002572,CUST0298,WH010,DRV0146,VEH0108,2026-01-07,Tirunelveli,Dispatched,Delivered,101.06,17.68,91.47,81.73,0.0,0,5.72,Wednesday,1,7,0,Long,Low,25.44,64.57,5.22,Light Rain,1,0,0,Moderate,0.0,1.119,Low,1
ORD002864,CUST0840,WH003,DRV0192,VEH0005,2026-01-07,Tirunelveli,Confirmed,Delayed,100.0,7.63,35.19,40.66,5.47,1,13.11,Wednesday,1,7,0,Medium,Low,25.44,64.57,5.22,Light Rain,1,0,0,Moderate,0.155,0.865,Medium,2
ORD001398,CUST0791,WH008,DRV0196,VEH0168,2026-01-07,Erode,Processing,Delivered,115.37,4.19,35.13,36.92,1.79,1,27.53,Wednesday,1,7,0,Short,Low,30.15,68.32,14.24,Rain,1,0,0,Moderate,0.051,0.952,Medium,2
ORD001826,CUST0185,WH001,DRV0175,VEH0029,2026-01-07,Salem,Processing,Delayed,100.0,7.09,47.01,48.51,1.5,1,14.1,Wednesday,1,7,0,Medium,Low,29.14,86.54,10.42,Rain,1,0,1,Moderate,0.032,0.969,Medium,2
ORD000077,CUST0780,WH006,DRV0189,VEH0130,2026-01-07,Trichy,Processing,Delivered,127.39,19.1,118.6,110.33,0.0,0,6.67,Wednesday,1,7,0,Long,Low,28.69,75.3,9.87,Rain,1,0,0,Moderate,0.0,1.075,Low,1
ORD003936,CUST0079,WH010,DRV0134,VEH0130,2026-01-07,Erode,Dispatched,Delivered,112.3,3.97,40.34,37.64,0.0,0,28.29,Wednesday,1,7,0,Short,Low,30.15,68.32,14.24,Rain,1,0,0,Moderate,0.0,1.072,Low,1
ORD004847,CUST0742,WH008,DRV0159,VEH0017,2026-01-07,Erode,Processing,Delivered,313.19,17.19,122.15,119.51,0.0,0,18.22,Wednesday,1,7,0,Long,Medium,30.15,68.32,14.24,Rain,1,0,0,Moderate,0.0,1.022,Low,1
ORD001277,CUST0490,WH001,DRV0025,VEH0046,2026-01-07,Tirunelveli,Dispatched,Delivered,2152.46,18.43,118.21,103.15,0.0,0,116.79,Wednesday,1,7,0,Long,Premium,25.44,64.57,5.22,Light Rain,1,0,0,Moderate,0.0,1.146,Low,1
ORD001535,CUST0425,WH005,DRV0070,VEH0006,2026-01-07,Salem,Dispatched,Delivered,100.0,18.77,82.06,80.57,0.0,0,5.33,Wednesday,1,7,0,Long,Low,29.14,86.54,10.42,Rain,1,0,1,Moderate,0.0,1.018,Low,1
ORD003800,CUST0208,WH003,DRV0148,VEH0101,2026-01-07,Salem,Processing,Delivered,353.07,20.71,128.95,124.16,0.0,0,17.05,Wednesday,1,7,0,Long,Medium,29.14,86.54,10.42,Rain,1,0,1,Moderate,0.0,1.039,Low,1
ORD002514,CUST0567,WH009,DRV0095,VEH0152,2026-01-07,Tirunelveli,Dispatched,Delayed,100.0,20.65,134.8,133.76,0.0,1,4.84,Wednesday,1,7,0,Long,Low,25.44,64.57,5.22,Light Rain,1,0,0,Moderate,0.0,1.008,Medium,2
ORD004900,CUST0114,WH004,DRV0086,VEH0086,2026-01-07,Coimbatore,Processing,Delivered,134.63,24.28,121.78,140.17,18.39,1,5.54,Wednesday,1,7,0,Long,Low,22.82,44.86,0.24,Clear,1,0,0,Moderate,0.151,0.869,Medium,2
ORD002764,CUST0189,WH002,DRV0117,VEH0151,2026-01-07,Chennai,Dispatched,Delivered,100.0,5.84,56.98,52.43,0.0,0,17.12,Wednesday,1,7,0,Medium,Low,30.43,70.02,1.6,Clear,1,0,0,Moderate,0.0,1.087,Low,1
ORD004635,CUST0812,WH009,DRV0154,VEH0066,2026-01-07,Vellore,Confirmed,Delivered,198.29,41.07,230.47,219.54,0.0,0,4.83,Wednesday,1,7,0,Very Long,Low,31.27,55.11,1.89,Clear,1,0,0,Moderate,0.0,1.05,Low,1
ORD002255,CUST0203,WH008,DRV0082,VEH0106,2026-01-07,Madurai,Dispatched,Delivered,100.0,12.94,54.78,50.03,0.0,0,7.73,Wednesday,1,7,0,Medium,Low,24.99,71.78,2.44,Light Rain,1,0,0,Moderate,0.0,1.095,Low,1
ORD003695,CUST0219,WH004,DRV0152,VEH0182,2026-01-07,Madurai,Dispatched,Delivered,441.79,3.43,35.82,31.91,0.0,0,128.8,Wednesday,1,7,0,Short,Medium,24.99,71.78,2.44,Light Rain,1,0,0,Moderate,0.0,1.123,Low,1
ORD004247,CUST0661,WH009,DRV0197,VEH0121,2026-01-08,Chennai,Dispatched,Delivered,106.92,4.24,40.12,45.63,5.51,1,25.22,Thursday,1,8,0,Short,Low,31.72,99.22,13.63,Rain,1,0,1,Moderate,0.137,0.879,Medium,2
ORD001382,CUST0544,WH001,DRV0088,VEH0187,2026-01-08,Madurai,Processing,Delivered,400.34,34.64,260.63,250.91,0.0,0,11.56,Thursday,1,8,0,Very Long,Medium,27.96,47.8,9.04,Rain,1,0,0,Moderate,0.0,1.039,Low,1
ORD000355,CUST0435,WH009,DRV0071,VEH0070,2026-01-08,Coimbatore,Cancelled,Cancelled,100.0,4.52,,,,0,22.12,Thursday,1,8,0,Short,Low,26.74,91.21,0.28,Cloudy,1,0,1,Moderate,,,Low,1
ORD003647,CUST0166,WH008,DRV0179,VEH0009,2026-01-08,Chennai,Confirmed,Delivered,118.65,22.19,136.76,155.78,19.02,1,5.35,Thursday,1,8,0,Long,Low,31.72,99.22,13.63,Rain,1,0,1,Moderate,0.139,0.878,Medium,2
ORD003292,CUST0569,WH007,DRV0123,VEH0163,2026-01-08,Tirunelveli,Dispatched,Delivered,100.0,34.54,162.17,161.76,0.0,0,2.9,Thursday,1,8,0,Very Long,Low,29.29,89.19,3.14,Light Rain,1,0,1,Moderate,0.0,1.003,Low,1
ORD003689,CUST0742,WH010,DRV0057,VEH0094,2026-01-08,Trichy,Processing,Delivered,261.23,9.13,63.55,64.7,1.15,1,28.61,Thursday,1,8,0,Medium,Medium,26.22,87.76,1.27,Cloudy,1,0,1,Moderate,0.018,0.982,Medium,2
ORD001414,CUST0498,WH005,DRV0086,VEH0162,2026-01-08,Erode,Processing,Delivered,185.16,24.59,173.12,161.65,0.0,0,7.53,Thursday,1,8,0,Long,Low,32.9,55.94,2.15,Light Rain,1,0,0,Moderate,0.0,1.071,Low,1
ORD003069,CUST0962,WH006,DRV0185,VEH0177,2026-01-08,Madurai,Processing,Delivered,231.1,6.21,44.71,40.44,0.0,0,37.21,Thursday,1,8,0,Medium,Low,27.96,47.8,9.04,Rain,1,0,0,Moderate,0.0,1.106,Low,1
ORD004427,CUST0395,WH008,DRV0182,VEH0178,2026-01-08,Erode,Confirmed,Delivered,303.43,5.38,27.86,26.06,0.0,0,56.4,Thursday,1,8,0,Medium,Medium,32.9,55.94,2.15,Light Rain,1,0,0,Moderate,0.0,1.069,Low,1
ORD003318,CUST0076,WH002,DRV0141,VEH0131,2026-01-08,Salem,Confirmed,Delivered,123.36,45.77,270.66,296.99,26.33,1,2.7,Thursday,1,8,0,Very Long,Low,26.52,69.31,1.59,Clear,1,0,0,Moderate,0.097,0.911,Medium,2
ORD000036,CUST0230,WH008,DRV0198,VEH0175,2026-01-08,Madurai,Dispatched,Delivered,157.61,17.99,94.76,91.85,0.0,0,8.76,Thursday,1,8,0,Long,Low,27.96,47.8,9.04,Rain,1,0,0,Moderate,0.0,1.032,Low,1
ORD004660,CUST0350,WH003,DRV0113,VEH0089,2026-01-09,Coimbatore,Confirmed,In Transit,523.02,21.98,126.62,125.26,0.0,0,23.8,Friday,1,9,0,Long,High,31.39,72.73,5.36,Light Rain,1,0,0,Moderate,0.0,1.011,Low,1
ORD002874,CUST0836,WH007,DRV0032,VEH0037,2026-01-09,Chennai,Dispatched,Delivered,389.96,6.29,57.51,63.36,5.85,1,62.0,Friday,1,9,0,Medium,Medium,27.61,55.03,3.1,Light Rain,1,0,0,Moderate,0.102,0.908,Medium,2
ORD004679,CUST0527,WH004,DRV0065,VEH0074,2026-01-09,Chennai,Dispatched,In Transit,477.32,4.64,56.38,52.49,0.0,0,102.87,Friday,1,9,0,Short,Medium,27.61,55.03,3.1,Light Rain,1,0,0,Moderate,0.0,1.074,Low,1
ORD004350,CUST0430,WH002,DRV0024,VEH0164,2026-01-09,Tirunelveli,Dispatched,Delivered,155.32,18.07,67.63,67.34,0.0,0,8.6,Friday,1,9,0,Long,Low,27.63,61.52,4.88,Light Rain,1,0,0,Moderate,0.0,1.004,Low,1
ORD003737,CUST0842,WH006,DRV0058,VEH0107,2026-01-09,Erode,Dispatched,Delayed,540.67,15.85,124.12,121.41,0.0,1,34.11,Friday,1,9,0,Long,High,30.2,71.06,3.13,Light Rain,1,0,0,Moderate,0.0,1.022,Medium,2
ORD004976,CUST0052,WH006,DRV0129,VEH0015,2026-01-09,Erode,Dispatched,Delivered,109.38,3.69,73.92,65.52,0.0,0,29.64,Friday,1,9,0,Short,Low,30.2,71.06,3.13,Light Rain,1,0,0,Moderate,0.0,1.128,Low,1
ORD001171,CUST0184,WH005,DRV0007,VEH0192,2026-01-09,Trichy,Processing,Delivered,266.15,13.85,83.97,84.75,0.78,1,19.22,Friday,1,9,0,Medium,Medium,32.78,77.57,6.63,Light Rain,1,0,0,Moderate,0.009,0.991,Medium,2
ORD004176,CUST0779,WH007,DRV0113,VEH0003,2026-01-09,Trichy,Dispatched,Delivered,320.49,7.9,33.86,34.02,0.16,1,40.57,Friday,1,9,0,Medium,Medium,32.78,77.57,6.63,Light Rain,1,0,0,Moderate,0.005,0.995,Medium,2
ORD000219,CUST0285,WH003,DRV0150,VEH0185,2026-01-09,Vellore,Dispatched,Delivered,262.31,9.93,63.97,67.39,3.42,1,26.42,Friday,1,9,0,Medium,Medium,30.08,49.76,2.83,Light Rain,1,0,0,Moderate,0.053,0.949,Medium,2
ORD000227,CUST0556,WH008,DRV0001,VEH0101,2026-01-09,Coimbatore,Dispatched,Delivered,150.62,20.85,141.18,130.93,0.0,0,7.22,Friday,1,9,0,Long,Low,31.39,72.73,5.36,Light Rain,1,0,0,Moderate,0.0,1.078,Low,1
ORD001835,CUST0902,WH010,DRV0033,VEH0108,2026-01-09,Chennai,Processing,Delivered,215.88,43.46,299.87,268.61,0.0,0,4.97,Friday,1,9,0,Very Long,Low,27.61,55.03,3.1,Light Rain,1,0,0,Moderate,0.0,1.116,Low,1
ORD003629,CUST0924,WH002,DRV0058,VEH0197,2026-01-09,Tirunelveli,Processing,Delayed,195.76,22.12,118.9,105.01,0.0,1,8.85,Friday,1,9,0,Long,Low,27.63,61.52,4.88,Light Rain,1,0,0,Moderate,0.0,1.132,Medium,2
ORD003347,CUST0153,WH007,DRV0162,VEH0166,2026-01-09,Salem,Confirmed,Delivered,100.0,6.17,49.45,44.42,0.0,0,16.21,Friday,1,9,0,Medium,Low,30.28,58.6,9.94,Rain,1,0,0,Moderate,0.0,1.113,Low,1
ORD000114,CUST0277,WH001,DRV0017,VEH0088,2026-01-09,Tirunelveli,Processing,Delivered,370.35,11.17,84.8,89.71,4.91,1,33.16,Friday,1,9,0,Medium,Medium,27.63,61.52,4.88,Light Rain,1,0,0,Moderate,0.058,0.945,Medium,2
ORD001431,CUST0883,WH002,DRV0048,VEH0117,2026-01-09,Chennai,Dispatched,Delivered,261.0,22.27,136.98,134.72,0.0,0,11.72,Friday,1,9,0,Long,Medium,27.61,55.03,3.1,Light Rain,1,0,0,Moderate,0.0,1.017,Low,1
ORD001888,CUST0253,WH001,DRV0139,VEH0167,2026-01-09,Trichy,Dispatched,Delivered,331.31,8.42,71.47,77.53,6.06,1,39.35,Friday,1,9,0,Medium,Medium,32.78,77.57,6.63,Light Rain,1,0,0,Moderate,0.085,0.922,Medium,2
ORD000133,CUST0098,WH004,DRV0167,VEH0189,2026-01-09,Vellore,Confirmed,Delivered,377.09,15.73,70.53,82.83,12.3,1,23.97,Friday,1,9,0,Long,Medium,30.08,49.76,2.83,Light Rain,1,0,0,Moderate,0.174,0.852,Medium,2
ORD004562,CUST0355,WH001,DRV0043,VEH0118,2026-01-09,Trichy,Dispatched,Delivered,163.77,11.31,91.73,80.04,0.0,0,14.48,Friday,1,9,0,Medium,Low,32.78,77.57,6.63,Light Rain,1,0,0,Moderate,0.0,1.146,Low,1
ORD003235,CUST0871,WH007,DRV0131,VEH0129,2026-01-09,Tirunelveli,Confirmed,Delivered,167.5,10.18,61.82,68.73,6.91,1,16.45,Friday,1,9,0,Medium,Low,27.63,61.52,4.88,Light Rain,1,0,0,Moderate,0.112,0.899,Medium,2
ORD002340,CUST0750,WH004,DRV0154,VEH0127,2026-01-09,Salem,Confirmed,Delivered,351.66,12.89,82.02,91.43,9.41,1,27.28,Friday,1,9,0,Medium,Medium,30.28,58.6,9.94,Rain,1,0,0,Moderate,0.115,0.897,Medium,2
ORD004846,CUST0973,WH001,DRV0180,VEH0153,2026-01-09,Chennai,Processing,Delivered,163.73,8.17,39.14,36.39,0.0,0,20.04,Friday,1,9,0,Medium,Low,27.61,55.03,3.1,Light Rain,1,0,0,Moderate,0.0,1.076,Low,1
ORD004742,CUST0991,WH004,DRV0010,VEH0128,2026-01-09,Coimbatore,Confirmed,Delivered,154.17,10.42,71.76,81.22,9.46,1,14.8,Friday,1,9,0,Medium,Low,31.39,72.73,5.36,Light Rain,1,0,0,Moderate,0.132,0.884,Medium,2
ORD001074,CUST0795,WH009,DRV0123,VEH0038,2026-01-09,Tirunelveli,Processing,Delayed,133.06,18.03,94.66,93.1,0.0,1,7.38,Friday,1,9,0,Long,Low,27.63,61.52,4.88,Light Rain,1,0,0,Moderate,0.0,1.017,Medium,2
ORD003890,CUST0102,WH006,DRV0096,VEH0156,2026-01-09,Erode,Dispatched,Delivered,157.45,6.76,64.59,67.37,2.78,1,23.29,Friday,1,9,0,Medium,Low,30.2,71.06,3.13,Light Rain,1,0,0,Moderate,0.043,0.959,Medium,2
ORD004719,CUST0599,WH007,DRV0188,VEH0037,2026-01-09,Erode,Dispatched,Delivered,124.6,15.79,67.5,65.9,0.0,0,7.89,Friday,1,9,0,Long,Low,30.2,71.06,3.13,Light Rain,1,0,0,Moderate,0.0,1.024,Low,1
ORD004367,CUST0375,WH009,DRV0038,VEH0038,2026-01-09,Trichy,Dispatched,Delivered,500.55,4.84,50.44,46.25,0.0,0,103.42,Friday,1,9,0,Short,High,32.78,77.57,6.63,Light Rain,1,0,0,Moderate,0.0,1.091,Low,1
ORD003932,CUST0928,WH006,DRV0062,VEH0018,2026-01-09,Salem,Dispatched,Delivered,380.91,4.58,26.95,30.82,3.87,1,83.17,Friday,1,9,0,Short,Medium,30.28,58.6,9.94,Rain,1,0,0,Moderate,0.144,0.874,Medium,2
ORD002426,CUST0955,WH009,DRV0123,VEH0033,2026-01-10,Tirunelveli,Dispatched,Delivered,131.93,7.63,48.29,52.32,4.03,1,17.29,Saturday,1,10,1,Medium,Low,30.66,62.55,6.63,Light Rain,1,0,0,Moderate,0.083,0.923,Medium,2
ORD002740,CUST0950,WH004,DRV0114,VEH0033,2026-01-10,Madurai,Dispatched,Delayed,906.57,12.98,58.03,57.55,0.0,1,69.84,Saturday,1,10,1,Medium,High,26.66,70.78,3.67,Light Rain,1,0,0,Moderate,0.0,1.008,Medium,2
ORD000985,CUST0919,WH003,DRV0058,VEH0159,2026-01-10,Erode,Dispatched,Delivered,318.07,13.64,118.47,108.66,0.0,0,23.32,Saturday,1,10,1,Medium,Medium,30.24,67.84,6.81,Light Rain,1,0,0,Moderate,0.0,1.09,Low,1
ORD001023,CUST0334,WH001,DRV0134,VEH0024,2026-01-10,Coimbatore,Dispatched,Delivered,186.16,3.54,22.05,23.76,1.71,1,52.59,Saturday,1,10,1,Short,Low,28.99,59.31,6.91,Light Rain,1,0,0,Moderate,0.078,0.928,Medium,2
ORD001327,CUST0765,WH005,DRV0081,VEH0083,2026-01-10,Erode,Processing,Delayed,165.34,7.67,62.04,66.03,3.99,1,21.56,Saturday,1,10,1,Medium,Low,30.24,67.84,6.81,Light Rain,1,0,0,Moderate,0.064,0.94,Medium,2
ORD003044,CUST0648,WH007,DRV0027,VEH0151,2026-01-10,Erode,Dispatched,Delivered,100.0,15.09,65.46,71.29,5.83,1,6.63,Saturday,1,10,1,Long,Low,30.24,67.84,6.81,Light Rain,1,0,0,Moderate,0.089,0.918,Medium,2
ORD004779,CUST0197,WH003,DRV0177,VEH0167,2026-01-10,Vellore,Confirmed,Delivered,349.24,22.27,79.5,89.95,10.45,1,15.68,Saturday,1,10,1,Long,Medium,26.94,63.63,7.75,Light Rain,1,0,0,Moderate,0.131,0.884,Medium,2
ORD004659,CUST0825,WH005,DRV0025,VEH0063,2026-01-10,Vellore,Processing,Delivered,347.49,15.25,145.2,131.0,0.0,0,22.79,Saturday,1,10,1,Long,Medium,26.94,63.63,7.75,Light Rain,1,0,0,Moderate,0.0,1.108,Low,1
ORD003751,CUST0712,WH006,DRV0171,VEH0018,2026-01-10,Madurai,Dispatched,Delivered,189.79,3.86,46.35,43.57,0.0,0,49.17,Saturday,1,10,1,Short,Low,26.66,70.78,3.67,Light Rain,1,0,0,Moderate,0.0,1.064,Low,1
ORD003775,CUST0021,WH001,DRV0116,VEH0158,2026-01-10,Madurai,Confirmed,Delivered,136.55,12.97,69.87,69.1,0.0,0,10.53,Saturday,1,10,1,Medium,Low,26.66,70.78,3.67,Light Rain,1,0,0,Moderate,0.0,1.011,Low,1
ORD000746,CUST0027,WH004,DRV0171,VEH0045,2026-01-10,Tirunelveli,Confirmed,Delivered,132.47,5.67,57.27,51.56,0.0,0,23.36,Saturday,1,10,1,Medium,Low,30.66,62.55,6.63,Light Rain,1,0,0,Moderate,0.0,1.111,Low,1
ORD003814,CUST0863,WH001,DRV0188,VEH0185,2026-01-10,Tirunelveli,Processing,Delayed,322.29,33.59,132.18,116.58,0.0,1,9.59,Saturday,1,10,1,Very Long,Medium,30.66,62.55,6.63,Light Rain,1,0,0,Moderate,0.0,1.134,Medium,2
ORD000792,CUST0097,WH008,DRV0146,VEH0056,2026-01-10,Trichy,Confirmed,Delivered,213.42,18.42,104.66,119.32,14.66,1,11.59,Saturday,1,10,1,Long,Low,25.99,52.07,0.96,Clear,1,0,0,Moderate,0.14,0.877,Medium,2
ORD003913,CUST0743,WH002,DRV0059,VEH0094,2026-01-10,Erode,Dispatched,Delivered,115.82,35.19,168.13,154.02,0.0,0,3.29,Saturday,1,10,1,Very Long,Low,30.24,67.84,6.81,Light Rain,1,0,0,Moderate,0.0,1.092,Low,1
ORD000921,CUST0282,WH005,DRV0144,VEH0056,2026-01-10,Vellore,Dispatched,Delivered,271.88,1.69,8.55,10.0,1.45,1,160.88,Saturday,1,10,1,Short,Medium,26.94,63.63,7.75,Light Rain,1,0,0,Moderate,0.17,0.855,Medium,2
ORD000327,CUST0004,WH001,DRV0173,VEH0116,2026-01-10,Tirunelveli,Dispatched,In Transit,114.24,9.45,53.07,52.71,0.0,0,12.09,Saturday,1,10,1,Medium,Low,30.66,62.55,6.63,Light Rain,1,0,0,Moderate,0.0,1.007,Low,1
ORD002353,CUST0066,WH001,DRV0058,VEH0070,2026-01-10,Madurai,Confirmed,In Transit,228.02,10.34,67.96,62.16,0.0,0,22.05,Saturday,1,10,1,Medium,Low,26.66,70.78,3.67,Light Rain,1,0,0,Moderate,0.0,1.093,Low,1
ORD003998,CUST0746,WH010,DRV0176,VEH0079,2026-01-11,Vellore,Dispatched,In Transit,100.0,17.2,89.66,80.43,0.0,0,5.81,Sunday,1,11,1,Long,Low,30.21,60.44,1.58,Clear,1,0,0,Moderate,0.0,1.115,Low,1
ORD002510,CUST0821,WH007,DRV0126,VEH0197,2026-01-11,Vellore,Confirmed,Delivered,176.39,12.79,73.26,73.95,0.69,1,13.79,Sunday,1,11,1,Medium,Low,30.21,60.44,1.58,Clear,1,0,0,Moderate,0.009,0.991,Medium,2
ORD000259,CUST0960,WH006,DRV0039,VEH0082,2026-01-11,Tirunelveli,Dispatched,Delayed,290.68,21.48,175.76,154.52,0.0,1,13.53,Sunday,1,11,1,Long,Medium,32.82,56.75,2.86,Light Rain,1,0,0,Moderate,0.0,1.137,Medium,2
ORD000957,CUST0128,WH008,DRV0049,VEH0112,2026-01-11,Tirunelveli,Processing,Delivered,294.16,24.93,136.39,127.16,0.0,0,11.8,Sunday,1,11,1,Long,Medium,32.82,56.75,2.86,Light Rain,1,0,0,Moderate,0.0,1.073,Low,1
ORD001515,CUST0659,WH006,DRV0082,VEH0079,2026-01-11,Vellore,Confirmed,Delivered,283.42,14.74,96.61,105.97,9.36,1,19.23,Sunday,1,11,1,Medium,Medium,30.21,60.44,1.58,Clear,1,0,0,Moderate,0.097,0.912,Medium,2
