event_id,order_id,driver_id,vehicle_id,event_timestamp,region,event_type,delivery_status,delay_minutes,source
EVT0000213,ORD001040,DRV0050,VEH0013,2026-08-31 05:45:00,Chennai,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0000214,ORD000494,DRV0139,VEH0145,2026-08-17 04:57:00,Chennai,PICKUP,Picked Up,0,Mobile App
EVT0000215,ORD001691,DRV0114,VEH0078,2026-08-08 06:58:00,Trichy,PICKUP,Picked Up,0,Mobile App
EVT0000216,ORD004526,DRV0055,VEH0024,2026-08-01 14:26:00,Erode,DELIVERED,Delivered,0,Driver App
EVT0000217,ORD000851,DRV0128,VEH0116,2026-08-25 10:50:00,Trichy,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0000218,ORD002879,DRV0036,VEH0184,2026-08-24 12:56:00,Madurai,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0000219,ORD001893,DRV0003,VEH0153,2026-08-24 01:30:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0000220,ORD004270,DRV0081,VEH0107,2026-08-22 18:15:00,Vellore,TRANSIT,In Transit,0,Mobile App
EVT0000221,ORD001412,DRV0020,VEH0099,2026-08-27 16:14:00,Coimbatore,TRANSIT,In Transit,0,Mobile App
EVT0000222,ORD004511,DRV0154,VEH0140,2026-08-27 15:11:00,Madurai,DELIVERY_FAILED,Failed,16,Driver App
EVT0000223,ORD000599,DRV0040,VEH0147,2026-08-21 19:21:00,Coimbatore,DELIVERED,Delivered,0,Mobile App
EVT0000224,ORD001412,DRV0112,VEH0144,2026-08-19 08:13:00,Erode,DELIVERY_FAILED,Failed,161,Warehouse System
EVT0000225,ORD003591,DRV0062,VEH0134,2026-08-11 15:39:00,Salem,DELIVERED,Delivered,0,Mobile App
EVT0000226,ORD003807,DRV0047,VEH0097,2026-08-22 03:50:00,Erode,TRANSIT,In Transit,0,Driver App
EVT0000227,ORD004946,DRV0087,VEH0052,2026-08-05 21:28:00,Tirunelveli,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0000228,ORD004120,DRV0056,VEH0060,2026-08-21 17:54:00,Madurai,DELIVERED,Delivered,0,GPS Device
EVT0000229,ORD000219,DRV0007,VEH0069,2026-08-19 05:48:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0000230,ORD003963,DRV0005,VEH0128,2026-08-22 11:43:00,Vellore,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0000231,ORD001446,DRV0052,VEH0080,2026-08-12 17:21:00,Tirunelveli,TRANSIT,In Transit,0,Driver App
EVT0000232,ORD002025,DRV0153,VEH0093,2026-08-11 16:36:00,Tirunelveli,PICKUP,Picked Up,0,Mobile App
EVT0000233,ORD004738,DRV0135,VEH0017,2026-08-06 21:41:00,Salem,DELIVERED,Delivered,0,GPS Device
EVT0000234,ORD001989,DRV0183,VEH0041,2026-08-17 11:51:00,Trichy,TRANSIT,In Transit,0,Driver App
EVT0000235,ORD001259,DRV0124,VEH0129,2026-08-07 20:24:00,Coimbatore,TRANSIT,In Transit,0,GPS Device
EVT0000236,ORD000419,DRV0111,VEH0186,2026-08-24 22:10:00,Coimbatore,DELIVERED,Delivered,0,Mobile App
EVT0000237,ORD002465,DRV0069,VEH0157,2026-08-14 18:11:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0000238,ORD003960,DRV0104,VEH0155,2026-08-04 09:18:00,Erode,DELAYED,Delayed,68,GPS Device
EVT0000239,ORD001621,DRV0010,VEH0063,2026-08-23 19:10:00,Erode,PICKUP,Picked Up,0,Driver App
EVT0000240,ORD002941,DRV0053,VEH0080,2026-08-06 03:31:00,Coimbatore,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0000241,ORD002659,DRV0065,VEH0193,2026-08-16 04:56:00,Vellore,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0000242,ORD001359,DRV0183,VEH0157,2026-08-31 12:44:00,Tirunelveli,DELIVERED,Delivered,0,GPS Device
EVT0000243,ORD004102,DRV0180,VEH0099,2026-08-07 09:50:00,Chennai,DELIVERED,Delivered,0,Driver App
EVT0000244,ORD001070,DRV0180,VEH0134,2026-08-22 14:55:00,Chennai,DELAYED,Delayed,75,Driver App
EVT0000245,ORD004031,DRV0087,VEH0153,2026-08-13 15:38:00,Chennai,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0000246,ORD004503,DRV0088,VEH0147,2026-08-07 12:54:00,Erode,TRANSIT,In Transit,0,GPS Device
EVT0000247,ORD003336,DRV0110,VEH0055,2026-08-08 03:29:00,Salem,DELIVERED,Delivered,0,GPS Device
EVT0000248,ORD001586,DRV0175,VEH0116,2026-08-30 01:48:00,Vellore,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0000249,ORD004453,DRV0087,VEH0088,2026-08-17 12:04:00,Erode,DELIVERED,Delivered,0,Driver App
EVT0000250,ORD003934,DRV0101,VEH0026,2026-08-29 22:52:00,Chennai,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0000251,ORD002664,DRV0044,VEH0057,2026-08-25 21:38:00,Trichy,TRANSIT,In Transit,0,GPS Device
EVT0000252,ORD002660,DRV0109,VEH0142,2026-08-01 06:13:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0000253,ORD001432,DRV0165,VEH0031,2026-08-18 14:36:00,Tirunelveli,DELIVERED,Delivered,0,GPS Device
EVT0000254,ORD001804,DRV0084,VEH0045,2026-08-26 08:36:00,Madurai,DELAYED,Delayed,151,Warehouse System
EVT0000255,ORD001832,DRV0052,VEH0043,2026-08-31 15:36:00,Erode,DELAYED,Delayed,156,GPS Device
EVT0000256,ORD002400,DRV0118,VEH0018,2026-08-04 04:21:00,Coimbatore,DELIVERED,Delivered,0,Warehouse System
EVT0000257,ORD002243,DRV0173,VEH0056,2026-08-30 22:03:00,Tirunelveli,DELIVERED,Delivered,0,Warehouse System
EVT0000258,ORD000305,DRV0076,VEH0046,2026-08-20 18:06:00,Coimbatore,TRANSIT,In Transit,0,Driver App
EVT0000259,ORD003166,DRV0048,VEH0176,2026-08-31 04:34:00,Salem,DELIVERED,Delivered,0,GPS Device
EVT0000260,ORD001058,DRV0131,VEH0011,2026-08-31 13:42:00,Madurai,DELIVERED,Delivered,0,GPS Device
EVT0000261,ORD004656,DRV0026,VEH0152,2026-08-17 15:57:00,Erode,TRANSIT,In Transit,0,Driver App
EVT0000262,ORD004797,DRV0116,VEH0091,2026-08-13 14:40:00,Madurai,TRANSIT,In Transit,0,Warehouse System
EVT0000263,ORD002375,DRV0102,VEH0086,2026-08-02 05:05:00,Trichy,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0000264,ORD003561,DRV0065,VEH0015,2026-08-29 06:45:00,Coimbatore,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0000265,ORD002366,DRV0159,VEH0120,2026-08-08 07:08:00,Trichy,TRANSIT,In Transit,0,Warehouse System
EVT0000266,ORD004518,DRV0108,VEH0168,2026-08-06 08:52:00,Vellore,TRANSIT,In Transit,0,Warehouse System
EVT0000267,ORD002179,DRV0057,VEH0010,2026-08-24 01:49:00,Coimbatore,DELIVERED,Delivered,0,Mobile App
EVT0000268,ORD003653,DRV0063,VEH0065,2026-08-31 19:46:00,Tirunelveli,DELAYED,Delayed,32,Warehouse System
EVT0000269,ORD001189,DRV0179,VEH0117,2026-08-14 17:29:00,Tirunelveli,TRANSIT,In Transit,0,GPS Device
EVT0000270,ORD002305,DRV0046,VEH0197,2026-08-22 17:00:00,Tirunelveli,TRANSIT,In Transit,0,GPS Device
EVT0000271,ORD001506,DRV0053,VEH0025,2026-08-20 17:12:00,Madurai,DELIVERED,Delivered,0,Driver App
EVT0000272,ORD003805,DRV0133,VEH0143,2026-08-19 12:52:00,Coimbatore,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0000273,ORD003178,DRV0185,VEH0072,2026-08-03 13:17:00,Madurai,DELIVERED,Delivered,0,Mobile App
EVT0000274,ORD003142,DRV0127,VEH0172,2026-08-04 15:41:00,Vellore,DELAYED,Delayed,146,GPS Device
EVT0000275,ORD003539,DRV0104,VEH0053,2026-08-07 21:54:00,Trichy,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0000276,ORD002488,DRV0112,VEH0008,2026-08-23 01:50:00,Tirunelveli,TRANSIT,In Transit,0,Driver App
EVT0000277,ORD001587,DRV0120,VEH0090,2026-08-05 22:13:00,Salem,TRANSIT,In Transit,0,Warehouse System
EVT0000278,ORD000124,DRV0051,VEH0095,2026-08-28 04:03:00,Trichy,PICKUP,Picked Up,0,Mobile App
EVT0000279,ORD001430,DRV0005,VEH0009,2026-08-08 00:17:00,Salem,DELIVERED,Delivered,0,Driver App
EVT0000280,ORD001153,DRV0008,VEH0119,2026-08-13 04:41:00,Coimbatore,DELIVERED,Delivered,0,GPS Device
EVT0000281,ORD002797,DRV0121,VEH0068,2026-08-09 10:01:00,Tirunelveli,DELIVERED,Delivered,0,GPS Device
EVT0000282,ORD002688,DRV0160,VEH0068,2026-08-18 18:36:00,Trichy,DELIVERED,Delivered,0,Warehouse System
EVT0000283,ORD004489,DRV0128,VEH0158,2026-08-25 13:37:00,Vellore,TRANSIT,In Transit,0,Driver App
EVT0000284,ORD001891,DRV0078,VEH0002,2026-08-16 13:34:00,Coimbatore,DELIVERED,Delivered,0,Driver App
EVT0000285,ORD001815,DRV0120,VEH0080,2026-08-06 22:11:00,Tirunelveli,TRANSIT,In Transit,0,Driver App
EVT0000286,ORD004285,DRV0111,VEH0138,2026-08-02 11:48:00,Vellore,DELIVERED,Delivered,0,Driver App
EVT0000287,ORD001527,DRV0194,VEH0073,2026-08-29 01:30:00,Vellore,DELIVERED,Delivered,0,Warehouse System
EVT0000288,ORD003178,DRV0174,VEH0020,2026-08-01 01:58:00,Trichy,TRANSIT,In Transit,0,Mobile App
EVT0000289,ORD004144,DRV0076,VEH0172,2026-08-28 01:18:00,Salem,PICKUP,Picked Up,0,Warehouse System
EVT0000290,ORD004991,DRV0080,VEH0090,2026-08-19 02:01:00,Coimbatore,DELIVERED,Delivered,0,Driver App
EVT0000291,ORD003599,DRV0096,VEH0193,2026-08-10 08:56:00,Tirunelveli,PICKUP,Picked Up,0,Driver App
EVT0000292,ORD002671,DRV0079,VEH0102,2026-08-05 18:23:00,Chennai,DELIVERED,Delivered,0,GPS Device
EVT0000293,ORD003554,DRV0094,VEH0020,2026-08-16 02:04:00,Coimbatore,DELIVERED,Delivered,0,GPS Device
EVT0000294,ORD002211,DRV0146,VEH0167,2026-08-11 15:31:00,Tirunelveli,DELIVERED,Delivered,0,Warehouse System
EVT0000295,ORD004818,DRV0001,VEH0108,2026-08-08 14:39:00,Trichy,DELIVERED,Delivered,0,Driver App
EVT0000296,ORD000163,DRV0102,VEH0094,2026-08-20 01:04:00,Trichy,DELIVERED,Delivered,0,Warehouse System
EVT0000297,ORD003525,DRV0182,VEH0017,2026-08-20 01:01:00,Coimbatore,TRANSIT,In Transit,0,Warehouse System
EVT0000298,ORD000593,DRV0178,VEH0087,2026-08-06 01:33:00,Erode,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0000299,ORD000956,DRV0197,VEH0165,2026-08-03 15:17:00,Madurai,TRANSIT,In Transit,0,GPS Device
EVT0000300,ORD003094,DRV0053,VEH0174,2026-08-06 22:32:00,Salem,DELIVERED,Delivered,0,GPS Device
EVT0000301,ORD000555,DRV0065,VEH0033,2026-08-29 14:13:00,Madurai,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0000302,ORD002769,DRV0024,VEH0200,2026-08-11 03:15:00,Coimbatore,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0000303,ORD003311,DRV0191,VEH0130,2026-08-15 23:12:00,Salem,DELIVERED,Delivered,0,Warehouse System
EVT0000304,ORD000208,DRV0099,VEH0056,2026-08-06 00:00:00,Madurai,DELIVERED,Delivered,0,GPS Device
EVT0000305,ORD004023,DRV0173,VEH0198,2026-08-29 16:35:00,Chennai,DELAYED,Delayed,68,Driver App
EVT0000306,ORD001377,DRV0200,VEH0036,2026-08-25 12:44:00,Chennai,TRANSIT,In Transit,0,Driver App
EVT0000307,ORD004159,DRV0064,VEH0089,2026-08-09 05:52:00,Tirunelveli,TRANSIT,In Transit,0,GPS Device
EVT0000308,ORD002364,DRV0166,VEH0065,2026-08-12 07:57:00,Erode,DELIVERED,Delivered,0,Driver App
EVT0000309,ORD002791,DRV0026,VEH0033,2026-08-27 09:23:00,Vellore,DELIVERED,Delivered,0,GPS Device
EVT0000310,ORD004063,DRV0079,VEH0183,2026-08-17 07:18:00,Coimbatore,PICKUP,Picked Up,0,Warehouse System
EVT0000311,ORD002327,DRV0191,VEH0032,2026-08-05 04:29:00,Chennai,TRANSIT,In Transit,0,GPS Device
EVT0000312,ORD004366,DRV0063,VEH0150,2026-08-22 22:45:00,Tirunelveli,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0000313,ORD000055,DRV0027,VEH0143,2026-08-22 10:12:00,Trichy,TRANSIT,In Transit,0,Mobile App
EVT0000314,ORD004890,DRV0102,VEH0072,2026-08-19 14:45:00,Tirunelveli,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0000315,ORD004649,DRV0185,VEH0051,2026-08-26 10:20:00,Salem,DELIVERED,Delivered,0,Driver App
EVT0000316,ORD003362,DRV0174,VEH0017,2026-08-02 09:51:00,Trichy,DELIVERED,Delivered,0,GPS Device
EVT0000317,ORD002001,DRV0167,VEH0173,2026-08-04 22:54:00,Chennai,TRANSIT,In Transit,0,GPS Device
EVT0000318,ORD001688,DRV0159,VEH0072,2026-08-23 16:48:00,Erode,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0000319,ORD001879,DRV0110,VEH0061,2026-08-11 10:04:00,Coimbatore,DELAYED,Delayed,73,GPS Device
EVT0000320,ORD000755,DRV0090,VEH0064,2026-08-21 02:48:00,Tirunelveli,TRANSIT,In Transit,0,GPS Device
EVT0000321,ORD001476,DRV0170,VEH0189,2026-08-12 02:51:00,Coimbatore,TRANSIT,In Transit,0,Warehouse System
EVT0000322,ORD000674,DRV0026,VEH0160,2026-08-04 08:34:00,Tirunelveli,TRANSIT,In Transit,0,GPS Device
EVT0000323,ORD001796,DRV0148,VEH0001,2026-08-30 13:42:00,Madurai,DELAYED,Delayed,175,Driver App
EVT0000324,ORD002122,DRV0166,VEH0190,2026-08-31 13:10:00,Chennai,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0000325,ORD000152,DRV0128,VEH0144,2026-08-10 19:20:00,Madurai,TRANSIT,In Transit,0,GPS Device
EVT0000326,ORD003599,DRV0066,VEH0009,2026-08-17 21:15:00,Chennai,TRANSIT,In Transit,0,Warehouse System
EVT0000327,ORD002690,DRV0129,VEH0102,2026-08-12 02:50:00,Madurai,DELIVERED,Delivered,0,Mobile App
EVT0000328,ORD004582,DRV0051,VEH0012,2026-08-23 18:49:00,Chennai,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0000329,ORD003751,DRV0130,VEH0040,2026-08-26 15:16:00,Coimbatore,DELIVERED,Delivered,0,GPS Device
EVT0000330,ORD002722,DRV0023,VEH0066,2026-08-11 17:28:00,Trichy,DELIVERED,Delivered,0,Driver App
EVT0000331,ORD000724,DRV0062,VEH0066,2026-08-20 05:45:00,Coimbatore,DELIVERED,Delivered,0,Warehouse System
EVT0000332,ORD003083,DRV0065,VEH0035,2026-08-13 13:51:00,Chennai,DELIVERED,Delivered,0,Driver App
EVT0000333,ORD003574,DRV0083,VEH0184,2026-08-27 15:21:00,Erode,DELIVERED,Delivered,0,GPS Device
EVT0000334,ORD001658,DRV0053,VEH0175,2026-08-21 12:17:00,Chennai,TRANSIT,In Transit,0,Mobile App
EVT0000335,ORD002837,DRV0020,VEH0198,2026-08-11 16:59:00,Vellore,DELIVERED,Delivered,0,GPS Device
EVT0000336,ORD001967,DRV0182,VEH0144,2026-08-08 19:00:00,Tirunelveli,TRANSIT,In Transit,0,Driver App
EVT0000337,ORD002558,DRV0090,VEH0159,2026-08-25 05:12:00,Vellore,TRANSIT,In Transit,0,GPS Device
EVT0000338,ORD003067,DRV0051,VEH0170,2026-08-09 04:14:00,Salem,DELAYED,Delayed,106,Driver App
EVT0000339,ORD003244,DRV0150,VEH0005,2026-08-29 20:25:00,Tirunelveli,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0000340,ORD004087,DRV0123,VEH0157,2026-08-27 09:54:00,Vellore,DELIVERED,Delivered,0,Warehouse System
EVT0000341,ORD001585,DRV0178,VEH0105,2026-08-30 20:03:00,Coimbatore,TRANSIT,In Transit,0,GPS Device
EVT0000342,ORD001900,DRV0110,VEH0199,2026-08-31 06:08:00,Erode,DELIVERED,Delivered,0,Warehouse System
EVT0000343,ORD004160,DRV0140,VEH0114,2026-08-23 11:44:00,Coimbatore,DELIVERY_FAILED,Failed,85,Mobile App
EVT0000344,ORD003974,DRV0193,VEH0105,2026-08-08 14:58:00,Trichy,DELIVERED,Delivered,0,Driver App
EVT0000345,ORD004165,DRV0144,VEH0049,2026-08-18 08:39:00,Madurai,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0000346,ORD000616,DRV0176,VEH0002,2026-08-29 22:50:00,Salem,TRANSIT,In Transit,0,Driver App
EVT0000347,ORD002594,DRV0128,VEH0144,2026-08-15 04:11:00,Salem,DELIVERED,Delivered,0,Mobile App
EVT0000348,ORD000298,DRV0034,VEH0029,2026-08-21 20:42:00,Chennai,TRANSIT,In Transit,0,GPS Device
EVT0000349,ORD000629,DRV0127,VEH0173,2026-08-06 20:37:00,Erode,DELIVERED,Delivered,0,GPS Device
EVT0000350,ORD001609,DRV0197,VEH0053,2026-08-01 17:05:00,Vellore,DELIVERED,Delivered,0,GPS Device
EVT0000351,ORD002688,DRV0173,VEH0045,2026-08-31 12:24:00,Trichy,PICKUP,Picked Up,0,GPS Device
EVT0000352,ORD002801,DRV0106,VEH0027,2026-08-07 13:36:00,Trichy,TRANSIT,In Transit,0,Mobile App
EVT0000353,ORD001457,DRV0156,VEH0181,2026-08-27 00:21:00,Tirunelveli,TRANSIT,In Transit,0,Driver App
EVT0000354,ORD000169,DRV0098,VEH0121,2026-08-02 11:08:00,Trichy,TRANSIT,In Transit,0,GPS Device
EVT0000355,ORD002132,DRV0018,VEH0089,2026-08-09 13:02:00,Salem,DELIVERED,Delivered,0,Warehouse System
EVT0000356,ORD003839,DRV0183,VEH0043,2026-08-22 08:07:00,Madurai,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0000357,ORD003487,DRV0076,VEH0025,2026-08-22 02:55:00,Erode,TRANSIT,In Transit,0,GPS Device
EVT0000358,ORD004343,DRV0140,VEH0059,2026-08-19 16:49:00,Trichy,DELIVERED,Delivered,0,GPS Device
EVT0000359,ORD001222,DRV0094,VEH0025,2026-08-20 23:30:00,Coimbatore,TRANSIT,In Transit,0,GPS Device
EVT0000360,ORD003408,DRV0181,VEH0157,2026-08-17 14:42:00,Chennai,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0000361,ORD001902,DRV0110,VEH0109,2026-08-23 11:55:00,Chennai,PICKUP,Picked Up,0,Driver App
EVT0000362,ORD002694,DRV0044,VEH0016,2026-08-14 22:30:00,Coimbatore,PICKUP,Picked Up,0,Warehouse System
EVT0000363,ORD003041,DRV0140,VEH0077,2026-08-24 20:36:00,Vellore,DELIVERED,Delivered,0,GPS Device
EVT0000364,ORD002713,DRV0150,VEH0035,2026-08-23 02:01:00,Chennai,TRANSIT,In Transit,0,GPS Device
EVT0000365,ORD001684,DRV0162,VEH0155,2026-08-09 19:31:00,Vellore,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0000366,ORD000894,DRV0195,VEH0054,2026-08-23 13:25:00,Madurai,TRANSIT,In Transit,0,GPS Device
EVT0000367,ORD003164,DRV0033,VEH0191,2026-08-30 10:21:00,Chennai,TRANSIT,In Transit,0,Warehouse System
EVT0000368,ORD001183,DRV0195,VEH0140,2026-08-08 02:54:00,Salem,DELAYED,Delayed,29,GPS Device
EVT0000369,ORD001546,DRV0079,VEH0133,2026-08-07 23:32:00,Salem,DELIVERED,Delivered,0,Driver App
EVT0000370,ORD004853,DRV0079,VEH0039,2026-08-31 19:16:00,Tirunelveli,DELIVERED,Delivered,0,GPS Device
EVT0000371,ORD001607,DRV0091,VEH0164,2026-08-11 23:07:00,Chennai,DELIVERED,Delivered,0,Warehouse System
EVT0000372,ORD001235,DRV0016,VEH0051,2026-08-14 02:22:00,Trichy,DELIVERED,Delivered,0,Driver App
EVT0000373,ORD002853,DRV0136,VEH0090,2026-08-13 17:41:00,Chennai,DELIVERED,Delivered,0,Warehouse System
EVT0000374,ORD002478,DRV0053,VEH0097,2026-08-12 01:15:00,Coimbatore,DELIVERED,Delivered,0,GPS Device
EVT0000375,ORD003841,DRV0133,VEH0051,2026-08-31 08:47:00,Tirunelveli,DELIVERED,Delivered,0,Warehouse System
EVT0000376,ORD003690,DRV0149,VEH0188,2026-08-07 02:39:00,Salem,TRANSIT,In Transit,0,GPS Device
EVT0000377,ORD003456,DRV0124,VEH0026,2026-08-09 04:03:00,Erode,DELIVERED,Delivered,0,Driver App
EVT0000378,ORD001553,DRV0131,VEH0086,2026-08-14 17:42:00,Tirunelveli,DELIVERED,Delivered,0,Driver App
EVT0000379,ORD001735,DRV0036,VEH0032,2026-08-15 02:15:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0000380,ORD000551,DRV0043,VEH0072,2026-08-04 10:57:00,Tirunelveli,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0000381,ORD003622,DRV0028,VEH0166,2026-08-06 10:05:00,Trichy,DELIVERED,Delivered,0,GPS Device
EVT0000382,ORD003791,DRV0028,VEH0124,2026-08-15 11:39:00,Chennai,TRANSIT,In Transit,0,Warehouse System
EVT0000383,ORD000918,DRV0096,VEH0182,2026-08-23 10:15:00,Erode,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0000384,ORD003859,DRV0106,VEH0156,2026-08-29 06:29:00,Trichy,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0000385,ORD002064,DRV0062,VEH0099,2026-08-10 06:40:00,Erode,DELIVERED,Delivered,0,GPS Device
EVT0000386,ORD003356,DRV0079,VEH0195,2026-08-06 06:16:00,Erode,DELIVERED,Delivered,0,Mobile App
EVT0000387,ORD003715,DRV0094,VEH0156,2026-08-14 19:21:00,Trichy,DELAYED,Delayed,148,GPS Device
EVT0000388,ORD004189,DRV0009,VEH0179,2026-08-24 22:23:00,Vellore,DELAYED,Delayed,131,Driver App
EVT0000389,ORD002886,DRV0051,VEH0136,2026-08-28 18:34:00,Coimbatore,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0000390,ORD000974,DRV0145,VEH0087,2026-08-22 19:51:00,Coimbatore,DELIVERED,Delivered,0,GPS Device
EVT0000391,ORD000842,DRV0019,VEH0154,2026-08-24 09:51:00,Erode,DELAYED,Delayed,58,Warehouse System
EVT0000392,ORD000308,DRV0060,VEH0170,2026-08-20 18:25:00,Madurai,DELIVERED,Delivered,0,GPS Device
EVT0000393,ORD001115,DRV0191,VEH0095,2026-08-07 21:52:00,Trichy,DELIVERED,Delivered,0,Mobile App
EVT0000394,ORD000293,DRV0142,VEH0021,2026-08-30 19:02:00,Salem,TRANSIT,In Transit,0,GPS Device
EVT0000395,ORD004110,DRV0073,VEH0150,2026-08-14 18:25:00,Coimbatore,DELIVERED,Delivered,0,GPS Device
EVT0000396,ORD000688,DRV0017,VEH0112,2026-08-27 18:47:00,Trichy,DELIVERED,Delivered,0,Warehouse System
EVT0000397,ORD000192,DRV0094,VEH0171,2026-08-12 16:03:00,Erode,DELIVERED,Delivered,0,Driver App
EVT0000398,ORD000635,DRV0011,VEH0196,2026-08-24 09:11:00,Erode,TRANSIT,In Transit,0,Driver App
EVT0000399,ORD004194,DRV0068,VEH0097,2026-08-17 11:43:00,Erode,PICKUP,Picked Up,0,Driver App
EVT0000400,ORD002168,DRV0004,VEH0163,2026-08-29 08:00:00,Vellore,DELAYED,Delayed,89,GPS Device
EVT0000401,ORD001026,DRV0003,VEH0188,2026-08-26 07:28:00,Vellore,TRANSIT,In Transit,0,Mobile App
EVT0000402,ORD000621,DRV0099,VEH0179,2026-08-20 18:20:00,Tirunelveli,DELAYED,Delayed,29,Mobile App
EVT0000403,ORD003628,DRV0057,VEH0070,2026-08-07 13:49:00,Chennai,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0000404,ORD002322,DRV0083,VEH0166,2026-08-21 09:35:00,Vellore,TRANSIT,In Transit,0,GPS Device
EVT0000405,ORD003403,DRV0108,VEH0093,2026-08-29 02:57:00,Erode,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0000406,ORD001556,DRV0127,VEH0097,2026-08-10 12:09:00,Madurai,DELIVERED,Delivered,0,Driver App
EVT0000407,ORD004821,DRV0029,VEH0138,2026-08-22 02:36:00,Coimbatore,TRANSIT,In Transit,0,Mobile App
EVT0000408,ORD001123,DRV0015,VEH0116,2026-08-08 21:09:00,Madurai,DELIVERED,Delivered,0,GPS Device
EVT0000409,ORD001425,DRV0160,VEH0018,2026-08-17 07:46:00,Madurai,DELIVERED,Delivered,0,GPS Device
EVT0000410,ORD000606,DRV0024,VEH0109,2026-08-18 19:14:00,Vellore,TRANSIT,In Transit,0,Driver App
EVT0000411,ORD004101,DRV0125,VEH0174,2026-08-06 10:19:00,Erode,PICKUP,Picked Up,0,Driver App
EVT0000412,ORD004584,DRV0135,VEH0131,2026-08-05 15:02:00,Tirunelveli,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0000413,ORD002887,DRV0182,VEH0091,2026-08-08 02:25:00,Vellore,TRANSIT,In Transit,0,Mobile App
EVT0000414,ORD000581,DRV0174,VEH0121,2026-08-23 23:14:00,Coimbatore,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0000415,ORD000030,DRV0061,VEH0159,2026-08-22 10:13:00,Trichy,TRANSIT,In Transit,0,Driver App
EVT0000416,ORD000990,DRV0057,VEH0146,2026-08-02 04:16:00,Tirunelveli,TRANSIT,In Transit,0,GPS Device
EVT0000417,ORD004709,DRV0032,VEH0070,2026-08-16 21:20:00,Madurai,TRANSIT,In Transit,0,GPS Device
EVT0000418,ORD002737,DRV0132,VEH0078,2026-08-23 11:38:00,Coimbatore,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0000419,ORD002858,DRV0069,VEH0028,2026-08-12 09:49:00,Madurai,DELIVERED,Delivered,0,Mobile App
EVT0000420,ORD002416,DRV0165,VEH0168,2026-08-25 06:13:00,Chennai,DELIVERED,Delivered,0,Driver App
EVT0000421,ORD001620,DRV0180,VEH0148,2026-08-08 19:27:00,Chennai,DELAYED,Delayed,39,GPS Device
EVT0000422,ORD002372,DRV0023,VEH0052,2026-08-19 22:16:00,Coimbatore,DELIVERED,Delivered,0,Warehouse System
EVT0000423,ORD002852,DRV0049,VEH0098,2026-08-31 01:46:00,Trichy,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0000424,ORD004226,DRV0121,VEH0041,2026-08-10 12:50:00,Trichy,PICKUP,Picked Up,0,Warehouse System
